machineID,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,rul
22,163.1375818,424.883539,99.43346074,41.00915468,12.00384764,64.46036728,9.778248767,4.619993258,169.5115216,410.1719597,102.1526075,40.08991084,4.376126489,37.82068591,2.103094128,1.072493836,0
23,166.739973,457.8625565,99.09498199,41.06394182,15.36820874,51.89714632,9.656792167,4.918720458,172.0095845,444.7831178,99.73875053,44.13445618,5.032266141,14.05613519,1.402329883,4.625620014,59
23,167.2852827,463.2850794,100.159332,47.88769497,18.2698677,54.3923877,8.871426179,6.009397011,169.8198756,447.0415189,100.0252102,45.82132338,3.901875093,16.24143606,1.285412229,3.985347163,58
23,170.3295876,452.6653557,100.598988,49.34836015,15.8852207,43.79287597,11.18964094,4.824452097,169.3977156,452.9593271,100.4682466,46.34236,3.653770067,9.183289587,0.903153577,4.294320274,57
23,173.5435212,458.1700856,100.15021,41.50636231,13.4530377,42.64698716,10.07690687,7.364808131,169.0228085,454.116178,100.2843921,44.4752324,2.900024486,9.453343544,0.841634714,3.85597037,56
23,170.8893217,472.1392366,100.8047744,41.02298426,13.3592795,41.06183539,10.95028689,4.78302075,169.7575372,460.8244628,100.1616573,44.1658687,2.791038716,7.356432146,0.660073929,4.101306366,55
23,168.0979826,448.810544,98.08858787,39.88505318,13.53915626,47.90092525,7.913513532,3.711246709,170.0291391,459.0140603,99.96037843,43.93009097,2.471799851,9.160266711,1.083979369,4.350526724,54
23,162.4539718,444.9304176,100.0708141,41.26316356,15.69182272,45.85382843,9.478876582,5.974953513,169.062877,455.3431279,99.94267485,42.60518469,4.172088136,10.58738175,1.080635406,3.820383498,53
23,171.2547345,444.6498592,103.1909937,38.52612898,17.0633106,35.31877935,9.810785037,4.820351651,169.2479063,453.7400286,100.461076,40.44073846,4.261859389,11.64792367,1.83359084,1.237483636,52
23,171.4591572,441.976932,100.6689424,39.3535204,13.80709538,57.84945476,10.75938614,5.251257247,168.8310335,450.5013979,100.5648225,40.01017007,3.81517335,12.33894136,1.82626501,1.145098931,51
23,163.0326063,442.4763926,98.50234116,36.75258631,12.87832025,54.16900264,8.458958979,5.319619585,167.2596905,444.5688291,100.1043359,39.15609049,4.337678059,2.703038949,2.029592826,1.67210989,50
23,167.0104709,445.364126,99.26943718,39.2052659,14.5564614,58.66990607,8.595310427,5.063860059,167.0421881,443.8795455,100.3405057,39.02013303,4.312326637,1.540330376,1.791083682,1.624993492,49
23,168.1712372,451.5254187,99.7460037,40.31167706,11.15889762,44.72100391,9.479685063,5.595971429,168.1856412,445.1985457,100.2755436,38.82983573,3.466635312,3.812699409,1.809110398,1.324599007,48
23,172.1691966,453.0374442,101.5700782,40.6971227,17.27903927,50.60748635,10.19861859,5.155322108,168.3685336,446.8760627,99.95136053,39.26403447,3.686203117,5.128929297,1.198125474,1.538678833,47
23,170.9308364,452.3528983,98.19256409,40.1173397,13.24002919,45.91686714,11.48809411,4.609725926,168.2628695,448.951256,99.45608486,39.41679833,3.581549616,4.735128679,1.331725369,1.586944257,46
23,168.6608338,448.9460357,96.44054522,40.90180509,16.64908252,44.5024342,9.749453265,5.960222082,169.388515,450.2451846,99.04372567,40.24664209,2.108158224,3.138100159,1.899185459,0.659087315,45
23,175.7024179,456.4736259,100.7418401,39.72562686,14.76249745,55.63481192,7.826703641,5.821648466,171.1269044,452.4670845,99.33820626,40.35071428,3.036347028,2.723749332,2.051016488,0.466481982,44
23,171.729628,439.1378393,101.9989147,40.1659551,14.80935049,47.03215674,12.80958471,5.82707878,171.8385825,449.9895687,99.78878847,40.32156989,2.548160663,6.62885476,2.383517558,0.474021843,43
23,166.1381848,458.6308671,101.6522443,39.01855382,12.09008563,46.8967211,8.647196011,5.662960195,170.6323802,451.1082533,99.8052217,39.98585611,3.573622081,7.663094668,2.399101303,0.687764331,42
23,169.4091338,458.9555646,99.00084599,39.83772361,15.48195197,52.60482584,8.195413429,4.174068494,170.3280397,452.4287865,99.96687808,39.92993289,3.606495491,8.458785267,2.287927011,0.685765516,41
23,170.6844591,446.0782866,101.105233,39.4253461,10.24290145,51.95878646,9.551260808,4.548193053,170.7327647,451.8552367,100.8998156,39.6346411,3.484095519,8.842492455,1.166983941,0.434506448,40
23,169.3445398,434.4328793,97.85402093,39.55383783,14.60905122,46.04081018,8.800392093,6.122156453,169.4611891,447.4470874,100.3222518,39.60028329,2.103620619,11.15581471,1.80495258,0.43229963,39
23,168.3016233,448.8260709,101.551071,38.08126472,11.75748293,43.96254868,11.73831664,5.572866895,168.7755882,449.3847337,100.2326831,39.18334521,1.699221407,10.14759125,1.709539446,0.682967405,38
23,171.1320828,444.2393289,98.95489688,39.25353722,17.0436934,45.91301135,10.09293013,3.419322993,169.7743678,446.5064261,99.69321356,39.2303419,1.135647467,8.82404904,1.569438363,0.676850275,37
23,169.2252548,464.5806285,101.2231734,40.00005299,12.35043746,58.3238254,9.227024955,4.938080281,169.737592,447.6314388,100.137679,39.26280777,1.153272253,10.91813676,1.637544155,0.71602682,36
23,168.0249174,439.92537,99.34299632,39.91869933,15.83770694,59.83367825,9.473606497,5.116149326,169.2056836,446.4008555,99.7852317,39.36147842,1.218832643,11.46976874,1.565284938,0.775543869,35
23,165.093853,446.413907,101.0080864,40.33527516,16.80166259,52.68142315,8.868497815,4.033378623,168.3555463,448.7970611,100.4160448,39.51776588,2.191826538,9.411178077,1.180745579,0.89373126,34
23,174.4857696,442.5692022,98.02090509,41.25367692,14.7666319,57.81738829,11.8001024,6.466054849,169.5923755,447.5456873,99.7100116,40.15224832,3.505153769,9.813725013,1.372282394,0.730074308,33
23,171.6318658,443.1918372,97.60196689,40.08590177,17.31828776,53.3068179,10.80404944,4.212624078,169.6923321,447.336189,99.43942561,40.31872123,3.566625752,9.912635265,1.66134029,0.545478701,32
23,172.2487721,437.2186403,106.1703137,40.52912258,16.46232159,49.82111376,11.49076022,5.182401957,170.2970356,441.8637913,100.4288537,40.42453515,3.720623936,3.474901765,3.473775532,0.518874841,31
23,172.5057809,462.5150985,103.6331999,40.34939772,16.38190622,57.36121746,9.821053362,5.409640183,171.1932083,446.381737,101.2868944,40.51067483,3.573254022,9.604160729,3.663196866,0.444297179,30
23,164.8618123,440.279073,97.74834235,39.26064026,11.05195368,53.69695612,10.6305684,5.319414545,171.1468001,445.1547702,100.6349456,40.29574785,3.672405528,9.983409355,3.999827359,0.722919995,29
23,168.2572127,456.8691823,98.22104117,41.01166132,15.0613829,51.89770188,7.801708506,4.377583464,169.9010888,448.0147662,100.6749728,40.24734473,3.293488413,11.04896206,3.968003009,0.646846767,28
23,163.2548977,441.9299679,101.4366958,40.4115633,13.63035689,54.41416911,10.73696882,5.789872941,168.2256951,447.7623924,101.4419186,40.31247704,4.19910144,11.20004369,3.576870796,0.642910527,27
23,171.0866996,438.0351062,99.68508242,40.77160274,14.61820327,46.65084683,12.59046069,6.115060153,167.9932806,447.9256856,100.1448723,40.36097307,3.945248004,11.01226564,2.423485424,0.671832861,26
23,171.0526622,447.340666,101.3941915,42.41490007,13.79929647,45.55459703,11.87795533,5.029700655,167.7026569,444.8907991,99.69707065,40.77407354,3.564925411,7.525267027,1.723576482,1.136954234,25
23,173.4439482,438.4522729,103.0858712,39.8706366,14.64799946,42.0852594,10.02916241,5.660163644,169.4190841,444.525439,100.7645764,40.89607281,3.905002866,7.842795066,1.862219641,0.951572203,24
23,170.8509208,435.9113344,100.8707203,40.32171941,19.02411332,40.52791554,10.73939577,5.216684467,169.9378257,440.3338695,101.2945122,40.75808442,3.884293259,4.472869922,1.225661357,0.980213724,23
23,169.6268364,438.4590704,100.0014962,39.73710379,13.67388281,46.26887062,8.909179386,4.697567946,171.2122135,439.63969,101.0074723,40.62319252,1.384359335,4.432385839,1.346170292,1.081043618,22
23,165.7823089,455.5098414,97.72221571,41.3471956,16.12924817,58.40191131,10.72090918,5.503106961,170.1513353,443.134637,100.614899,40.73831109,2.806537032,8.16697495,1.969919075,1.130322371,21
23,167.9351751,452.6607089,101.8667101,39.25741543,15.1523957,38.32995682,7.625988368,4.454080946,169.5278379,444.1986456,100.7094027,40.10681417,2.90094085,9.140469279,2.027153425,0.790359757,20
23,171.2728596,442.3184374,98.44302302,39.56605055,13.37153742,51.48189602,10.67450993,5.317563376,169.0936202,444.9718785,99.78083306,40.04589696,2.259883115,8.68501082,1.704044481,0.824130617,19
23,169.1578643,449.2395771,98.69124351,40.62721349,16.0926091,48.89044063,9.667785577,4.811609443,168.7550089,447.637527,99.3449377,40.10699577,2.047621817,7.111769003,1.632819477,0.860225356,18
23,168.5368864,453.8585908,100.5786187,40.21007563,12.60354654,57.10044126,8.687043087,5.901463856,168.5370189,450.7174311,99.46036221,40.20159014,1.988775776,5.228230005,1.709435836,0.835017299,17
23,169.3921263,460.4770518,100.8877276,39.55044645,10.93203255,53.95352702,8.207838416,5.00436041,169.2589824,451.7108732,100.0934646,39.84224031,1.260708314,6.646162806,1.474856704,0.560118357,16
23,169.6266893,454.87223,102.3030391,40.33202144,13.03030588,57.1469827,7.470634619,5.008034942,169.5972852,452.1531774,100.1807304,40.05716151,1.020788977,6.797053481,1.612494394,0.480062522,15
23,171.3644431,442.6574935,100.4208426,41.18564005,12.71582519,67.94944479,10.17291514,5.139124064,169.6156019,452.2209886,100.5762943,40.38107941,1.058496653,6.675002897,1.289983094,0.597808479,14
23,167.3396492,454.2826982,95.99169669,40.23357468,14.48953458,53.3028465,11.10439428,5.841919527,169.2519589,453.2296129,100.036385,40.30235165,1.48247399,6.490336508,2.380327387,0.583027716,13
23,171.89646,468.8264081,96.25866897,40.79400222,15.11275879,54.24618049,9.865435721,4.184110474,169.9238736,456.2231763,99.17239501,40.41913697,1.803858857,9.57281528,2.868299207,0.617393035,12
23,167.7105577,459.6238121,98.39322291,37.38847974,11.12141889,51.2397984,7.865062188,4.345791649,169.5875599,456.0525284,98.67349406,39.98674363,2.065557097,9.485231056,2.707803246,1.501677116,11
23,169.1607563,445.3151307,101.5296241,39.96608515,16.8614389,67.07134949,11.93840414,5.174210539,169.4943733,454.1411085,98.51881106,39.91355637,2.073844012,10.67133318,2.459321105,1.489510387,10
23,168.8666938,446.8650119,97.60839562,40.52181841,19.32711408,56.93693365,9.396799025,5.889975557,168.9948234,454.9826122,97.95632167,39.78079204,1.792511209,9.657082039,2.22610657,1.372790839,9
23,169.3801064,465.2749816,101.247972,40.72651921,15.34639713,47.82173695,11.64919694,5.294545235,169.4029149,457.1810689,99.00757674,39.87938095,1.535295891,10.65731983,2.306064103,1.42994822,8
23,171.1253636,446.4359586,101.981792,39.16361994,11.14121454,55.90406179,9.607309766,4.212120894,169.2486956,452.702979,100.1522013,39.55330449,1.230719136,9.136340733,2.000647495,1.353066897,7
23,172.9243907,457.2391015,99.58534381,40.07747235,16.86276331,52.02347649,8.93554389,4.386590247,170.2914622,452.2260369,100.3906255,40.09110301,1.71513369,8.73830641,1.799545324,0.60524987,6
23,164.9751983,431.1754768,100.5384416,41.24697789,17.82129671,42.44370918,10.99716206,5.256370289,169.4543506,449.3981061,100.192389,40.34728156,2.968464306,12.85312693,1.694217861,0.783835067,5
23,172.2416574,445.9548459,102.2002903,41.14762099,14.04293372,53.48312437,12.87924841,4.662342608,170.1293433,449.2160729,101.1107679,40.47244207,3.1777659,12.90431402,1.07459794,0.86448597,4
23,172.7797729,450.9112447,100.2343181,38.68378176,16.31721943,56.56228202,7.561405083,4.713439583,170.8092766,446.3433255,100.9080371,40.06389458,3.337089273,9.615182658,1.136098963,1.149949916,3
23,167.7251145,452.3483285,101.6489502,47.74205336,11.89010598,43.38556417,9.378003966,6.994539527,170.1292268,447.5257995,100.8414688,41.77958127,3.593204177,9.985830042,1.064979975,3.489816004,2
23,164.5864384,444.1233509,95.5317579,50.83492098,15.65822836,51.47811269,7.573611678,5.203208051,168.4616363,444.9026494,100.0307516,43.931071,3.893897033,8.391827037,2.639393749,5.115484465,1
23,171.0149336,472.5864421,101.2821018,44.62789592,15.49268177,42.83314117,11.10720256,7.514074548,169.6695834,453.1848424,100.1794836,44.6072546,3.453915627,11.3652381,2.695511058,4.890496219,0
23,173.7460682,447.211338,95.79667025,38.55809848,16.53326081,58.90148834,10.52312633,5.488436085,177.362674,452.6857278,98.61674941,39.69924302,7.147698318,3.347893594,2.414591082,0.773369805,59
23,166.3156942,447.4386596,101.3364131,40.64181842,12.28865548,54.38498359,10.29094003,5.212369977,175.8419309,451.1586063,99.0589549,39.74723486,8.703085085,3.708088162,2.714826504,0.833016539,58
23,167.3974728,470.7898857,98.39459115,37.76535965,15.96712855,55.08907281,8.962965927,4.027149613,173.1541061,454.9268979,99.45241888,39.3160176,8.848939683,9.601599798,2.357047021,1.198270048,57
23,171.915174,449.9719639,101.330014,40.03807694,14.54363709,46.60415344,8.278651369,4.280135851,169.9119946,453.8401111,99.60605067,39.46449935,3.083986254,9.838435812,2.469776499,1.240375536,56
23,170.4609854,443.6566446,96.60804766,40.2277508,17.13141904,60.19963015,10.04112315,4.590254628,169.9670789,451.8136984,98.69314724,39.44622086,3.092542005,10.84375259,2.58680671,1.225213448,55
23,170.5382544,382.4673108,101.3673366,38.97932806,18.29456142,46.52213787,10.61001916,4.078936744,169.3255162,438.8648929,99.80728051,39.53046677,2.358110019,33.24052427,2.197812601,1.16171561,54
23,169.5673356,373.9375812,101.6379348,38.5038806,14.16294788,49.11327153,13.74795453,3.525010786,169.9758444,424.1646772,99.86758484,39.10287921,1.667898788,43.24723817,2.253685116,1.037178108,53
23,164.8178166,422.7012245,102.7998856,39.01026657,14.36045274,66.80949791,7.908525279,4.73278465,169.4599132,414.546945,100.7486437,39.3518606,2.727355465,34.81027939,2.390802159,0.743742827,52
23,171.9017034,445.2865833,103.999078,41.12116213,12.52187131,37.58342261,10.9406092,5.257969185,169.4572191,413.6098689,101.2824565,39.56847763,2.724328765,33.66238645,2.813640465,1.076746712,51
23,174.6043103,449.203149,102.3886992,40.2855022,12.51485153,65.49266054,10.40055061,4.329522947,170.2858841,414.7191698,102.4385868,39.58002791,3.596506699,34.96621642,1.043644917,1.085857955,50
23,172.1717786,456.9450105,99.24192076,39.83719726,18.53760956,63.6477839,9.106803798,4.09153263,170.6125889,429.6147097,102.0135037,39.75160175,3.697927427,33.63033908,1.769491261,1.0337381,49
23,169.3008865,457.265913,101.4680092,41.35290493,12.66378012,64.07831763,10.60001657,4.599526759,170.5592991,446.2803761,101.9795185,40.32140662,3.718617982,14.14145555,1.780107761,0.956351624,48
23,165.8276099,456.0573447,103.1554057,38.72110165,17.4812821,62.45643971,7.963740201,4.465204003,170.7612578,452.9516001,102.0506226,40.26357363,3.336645155,5.408549711,1.827536883,1.058725439,47
23,162.800872,455.9426919,98.47322141,40.71416237,15.35079062,54.51916021,8.796554103,4.217660556,168.9410915,455.0828218,100.9454513,40.18217368,4.74433614,3.335163308,2.015804234,0.989702056,46
23,172.0794566,458.226471,101.4838885,40.59212756,16.04486016,44.4791476,7.706044839,5.366201016,168.4361207,456.8874862,100.7644891,40.24349875,4.078517269,0.938238681,1.890574008,1.007052905,45
23,167.9654054,448.5558543,97.16724913,41.12462049,16.00236092,47.83530247,13.15628966,5.478044329,167.5948461,455.209655,100.3495548,40.5009834,3.509449039,3.835960115,2.452455349,1.041204243,44
23,168.928512,445.8253771,99.95225676,40.06184445,14.67656738,42.7700522,12.89955935,4.244165053,167.5203712,452.9215478,100.0464043,40.2427713,3.467898805,5.39716736,2.372000909,0.9314143,43
23,172.1131146,457.3559578,102.1407699,40.18481824,14.08644356,48.39292233,9.474667989,4.490771428,168.7774721,453.1812704,99.84347714,40.53551462,3.822029098,5.612734457,2.062773233,0.427058883,42
23,169.3107757,452.7481642,101.1629376,39.55161499,14.24141299,60.22690569,13.08504075,6.651202638,170.0794529,452.5423649,100.3814204,40.30300514,1.905290049,5.397505984,1.96447157,0.590626225,41
23,168.5701015,445.2214893,101.9322732,41.1206375,14.09540118,48.76540822,5.838971182,6.323570468,169.3775818,449.9413686,100.4710973,40.40870713,1.607446176,5.098836409,2.036301372,0.693617996,40
23,182.4935723,444.6859222,99.50047105,38.75509814,18.77110652,57.46087785,8.808587637,5.321923546,172.2832152,449.1673821,100.9377417,39.93480266,5.877009652,5.627995256,1.175160694,0.869394507,39
23,187.1482647,455.1473354,100.6838975,40.39747535,15.42743161,56.75622082,9.334036152,5.014267887,175.9271658,451.0317738,101.0840699,40.00192884,8.388694094,5.785939523,1.061862428,0.894257237,38
23,181.5468234,443.7030171,97.73705382,41.1324332,16.04413113,47.82719959,9.075163805,4.442797458,177.8139075,448.3011857,100.2033266,40.19145184,8.377280994,5.252218524,1.636884656,1.032446218,37
23,171.9112634,438.2208121,97.53737623,37.74204935,14.30130211,45.60251538,10.40796251,5.354458848,178.334005,445.3957152,99.47821437,39.82953871,7.776580189,6.123167441,1.889117835,1.516497325,36
23,169.9900556,463.2349053,100.1886418,39.55421141,15.01094888,44.76405398,9.467653473,4.664184863,178.6179959,448.9983984,99.12948808,39.51625349,7.344814897,10.0409466,1.427350425,1.333902867,35
23,171.7216212,453.7926944,98.74381948,38.87733247,13.98594989,46.6957057,8.080657033,3.656156844,176.4636056,450.8197529,98.97815777,39.54070036,7.501968547,9.887916839,1.418266947,1.317484515,34
23,169.0557684,450.796781,98.7416006,40.9102589,12.74142979,52.23896913,8.195643159,4.006932693,172.8451064,449.949642,98.58969839,39.64325707,5.009105644,9.599097486,1.053308166,1.417047952,33
23,168.4108581,443.1180117,95.18527005,40.74643329,12.92820781,37.35549224,7.567364144,4.164126775,170.2179133,449.8326409,98.07934164,39.56605708,1.564969672,9.697333325,1.870737948,1.323031804,32
23,171.9169307,452.0355792,105.6345384,38.81013248,16.48588277,41.24708716,9.612739905,4.617354517,170.2190468,452.5955943,99.69877406,39.77967371,1.566504032,7.211135588,3.797140566,1.002236264,31
23,171.5562396,442.352057,98.63026152,41.24811446,14.36074834,39.91434346,9.599987325,5.202734456,170.5322836,448.4190247,99.387098,40.11845432,1.662889108,5.303733436,3.810811747,1.177872404,30
23,172.6743641,451.1940201,103.8086513,38.41900578,14.06178623,47.58261631,8.22935592,5.768784071,170.7228322,447.8992898,100.4000644,40.02678898,1.874382694,4.743205795,4.245437754,1.309127839,29
23,164.6998176,453.8908447,103.5758424,41.1458058,15.68131794,52.37175471,7.834951938,5.04178601,169.851642,448.5181026,101.3669127,40.07389836,3.307415296,5.375421705,4.323079121,1.35239102,28
23,172.151865,444.2898545,102.8087798,41.18715331,17.49620372,52.04698327,8.419016743,5.072410174,170.5998434,448.7524711,102.8916147,40.16204237,3.323105643,5.099585548,2.598015899,1.419862001,27
23,166.2920823,445.6953704,97.34511579,39.14092365,14.0260036,46.69103282,11.4163172,4.178205062,169.4748737,447.4844293,101.2337302,40.2282006,3.696837402,4.861854269,3.020590209,1.346956841,26
23,174.9046194,440.7223931,99.4104921,40.3086406,14.41589239,63.88989763,12.72593312,4.932481822,170.1445497,447.1584966,101.3897763,40.04030583,4.40380949,5.324547753,2.868808854,1.229521758,25
23,171.785008,459.0128854,104.1410728,40.62788781,17.45773054,45.65432635,11.56180159,4.866356323,169.9666785,448.7222696,101.4562606,40.48208223,4.292642071,7.506953245,2.941803533,0.83482061,24
23,172.856231,463.4855531,99.05371493,39.82734836,16.20603795,30.71120411,8.310295982,4.950050434,171.5979612,450.6412113,100.5518351,40.21839075,3.202006331,9.978051838,2.819862716,0.779131451,23
23,168.7193834,459.9618596,101.4222529,39.30518508,12.29757875,43.00956596,9.467868777,6.188597906,170.9114648,453.7756123,100.2745297,39.8419971,3.41446895,9.945582894,2.602202883,0.635465592,22
23,169.2348603,456.9061888,99.49586443,40.958264,16.36107461,32.28100514,9.99175072,4.984890035,171.5000204,456.017776,100.7046794,40.20546517,2.567815814,8.874573023,2.132225903,0.653695019,21
23,173.180717,457.8749676,97.17291093,40.86526883,16.8425287,60.36107625,10.45825071,5.641586763,171.1552399,459.4482909,100.2571632,40.31679081,2.062388826,2.534287211,2.644932096,0.719721719,20
23,173.6691627,440.6966139,99.90083597,38.49542633,14.59538558,42.83053965,9.685820131,5.387321514,171.5320709,455.7850366,99.40911582,39.89029852,2.357275053,8.803821579,1.535330328,1.04679347,19
23,173.4596498,463.3555581,103.6357652,41.00020177,13.53860162,55.22679182,7.639214623,4.966369971,171.6527546,455.7590376,100.3255259,40.1248692,2.455418506,8.775542122,2.396256206,1.154979627,18
23,168.4877135,448.4686152,101.1904548,39.46244622,14.14794731,45.71787511,12.63949391,4.11562857,171.6064206,453.4603887,100.2791663,40.15632143,2.525787236,8.903765646,2.371851656,1.128925118,17
23,171.5122524,440.1554349,98.73904933,40.26924506,14.60724228,68.6932337,9.131658482,5.91235451,172.0618991,450.1102379,100.1278032,40.01851764,2.171731514,10.32156575,2.456957758,1.045535524,16
23,167.3643829,434.1260698,100.1937371,40.31797152,12.84353717,48.94913493,8.157438314,4.199490158,170.8986323,445.3604584,100.7319685,39.90905818,2.868563535,11.27540966,1.843532354,0.959864093,15
23,168.0961978,449.874151,103.5400473,40.58181982,15.39336463,47.47068635,11.95741433,4.117883869,169.7840393,447.1959658,101.4598108,40.32633688,2.592336767,11.07153999,2.129565674,0.563249936,14
23,170.3187759,449.7820091,101.2787617,40.33032507,10.5222601,54.92913369,13.31700908,4.981630448,169.1558645,444.481256,100.9884101,40.19236154,1.709067923,7.053774574,1.755499052,0.425786628,13
23,167.0796371,471.7190859,98.21966241,38.53237851,15.22146708,52.54581143,8.211687724,5.342183004,168.8742492,449.1313502,100.3942516,40.00634799,1.946240689,14.29078733,2.132318439,0.832907424,12
23,163.9177114,443.2275938,100.0440094,40.53870288,18.79611996,41.17427192,9.511771322,6.304386533,167.355341,449.7457819,100.6552436,40.06023956,2.30348686,13.86818357,1.951250792,0.862366578,11
23,173.3560953,454.850759,103.341021,51.38323897,18.09610309,49.90522024,6.949052907,4.388814862,168.5536835,453.8907198,101.2847004,42.27329305,3.537409131,10.78759587,2.249936199,5.163103855,10
23,167.4820738,468.5795156,99.0877245,47.97197274,15.12246169,49.62470625,8.598324488,4.911969812,168.4308587,457.6317927,100.3942358,43.75132363,3.567796166,12.197732,2.001519981,5.597355674,9
23,178.3666911,487.8470587,100.7654002,41.27608895,15.21700942,36.01637408,9.215133552,4.129893089,170.0404417,465.2448026,100.2915635,43.94047641,5.768869573,17.0050894,1.957485498,5.467317071,8
23,167.2484533,457.8264002,106.7378466,39.49323791,18.6566686,57.01232542,13.30225353,5.581455769,170.074205,462.4662655,101.9952003,44.13264829,5.74766387,16.81671242,3.085323994,5.241945749,7
23,164.8991465,458.8220266,120.444431,38.62229604,15.96516708,48.98018798,12.72523189,4.789561104,170.270492,465.585152,106.0752847,43.74936692,5.496106204,13.46963242,8.535344489,5.626388634,6
23,172.1076994,437.0515267,118.2487089,38.90680872,13.23583766,53.82072999,13.30583153,6.415476383,170.0208128,462.0253056,109.0568222,41.25408087,5.347228688,18.44791341,9.844753065,3.894454433,5
23,170.5171786,446.7409993,99.46552716,42.0302024,15.10224775,57.06479794,8.435314553,6.113617674,170.6278338,457.6576023,109.1323828,40.06572681,5.155827514,19.08251966,9.75010431,1.506524801,4
23,170.9898758,453.0782319,101.7166811,39.17243218,16.31760424,61.86387011,9.113418949,4.520646426,169.1524707,450.7038369,109.3226389,39.64499545,2.986967961,9.005044694,9.553315966,1.371713555,3
23,170.3082272,464.2577277,119.582638,40.482553,15.51764435,43.84880085,14.97465581,3.604038528,169.7644255,451.9901024,111.8915972,39.84285847,2.807399063,10.59561196,10.37607922,1.415019058,2
23,165.5836355,444.9227559,124.6484391,39.85775405,14.83568309,48.2199581,10.1918861,5.034164909,169.9013233,449.2102483,112.7323989,40.08995007,2.511987196,10.16983562,11.36555533,1.246424253,1
23,169.5269472,455.2455906,108.5196729,39.05280363,17.1939381,43.79358766,13.18923549,6.633085002,169.3851729,452.8490611,110.7865916,40.11914905,2.189767357,7.682582248,11.01237879,1.213041639,0
23,170.9217538,459.3055703,99.42716274,39.02939864,15.51255377,41.27552193,8.219406637,5.252263012,169.4660879,455.3619753,110.7789188,39.5189883,2.248734753,7.2265601,11.02224768,0.636464157,44
23,173.508635,445.2506094,100.7600333,39.55623013,12.9335816,47.59709258,11.65870867,3.923299475,169.9698397,453.7964508,110.5875892,39.59574789,2.87135247,8.568293071,11.22531352,0.606665503,43
23,169.257888,434.8675392,103.0465092,44.50409377,13.3015082,53.09915253,10.75518947,7.574257854,169.7597719,447.9184131,107.2803635,40.40005604,2.878818629,9.614719536,10.31138845,2.320724566,42
23,171.328699,450.5949896,101.7966175,51.38303231,13.95301714,47.95620493,10.62221049,6.228235062,170.9087846,449.0528598,102.7099991,42.70511169,1.7007831,9.506926152,3.509957099,5.369085546,41
23,173.5173041,451.0840963,101.0336263,46.96646491,17.92197728,47.85386383,9.327647691,6.553653045,171.706856,448.220561,101.2127898,44.28784395,1.822152743,8.997763331,1.335003162,5.186590606,40
23,169.0154867,460.214228,101.4203299,40.2871426,10.7471936,45.40381034,8.203766368,3.170810216,171.3256025,448.4022925,101.6114233,44.53939274,2.189821615,9.282301249,0.892888502,4.889807479,39
23,172.5323015,439.0507452,99.77351919,41.85081884,16.01890584,47.85227123,8.716740013,4.880170873,171.1303359,447.1623197,101.4141204,44.99831048,1.979969767,10.17933119,1.188211263,4.387036622,38
23,177.2990527,366.6068231,99.2242842,39.1583834,14.58750902,52.11382602,11.21453078,3.948867068,172.7385688,433.5101765,100.6496754,43.92916841,3.05352506,38.14641679,1.101838541,5.126634754,37
23,163.5944734,376.7757037,97.10415778,40.24063634,17.65463424,47.3449961,10.93131247,5.363560751,171.1917237,418.7463193,99.71118347,41.70068922,5.171053082,43.75399589,1.710816771,3.096131454,36
23,165.8707544,444.8412349,99.37498771,39.93025127,11.69051311,42.0023103,10.96319638,6.365766064,169.6624137,417.497747,99.37945576,40.29344649,5.435292206,42.67630127,1.542849016,0.980881782,35
23,168.8469341,453.0564481,100.5676321,41.81813103,15.25082048,45.46312664,8.229975453,5.007761833,169.6287032,416.066191,99.2089162,40.59964417,5.440827508,40.97115896,1.286731261,1.194189512,34
23,171.5200835,444.1606799,96.33453355,40.47722957,15.83898571,60.53592292,8.825797447,6.30481302,169.4262596,417.0881779,98.52111907,40.32492632,5.323343286,41.74425636,1.746473873,0.971667659,33
23,171.5685858,443.3533029,101.3109016,41.60379159,11.43708025,46.7921058,10.33196127,5.831901299,168.2801662,432.4374739,98.93844255,40.81400796,3.514006833,31.36007387,2.157448428,0.844870095,32
23,170.5097849,453.0239982,98.45656312,40.44828046,16.18300542,55.51458152,6.845709874,5.10779072,169.6632285,447.6871328,99.20892362,40.85553678,2.389777779,4.914996572,1.944231339,0.814186753,31
23,169.0422502,450.0257767,101.5105792,41.24766519,9.821694451,56.15049699,11.22562601,3.585728845,170.2975277,448.7240412,99.63604192,41.11901957,1.307213436,4.706989248,2.206696229,0.632869613,30
23,170.8497948,459.8531554,101.6121555,38.78245707,10.49739965,42.64921003,8.89615866,4.557239422,170.6980998,450.0833826,99.8449466,40.51188478,1.028799635,6.791012062,2.360984535,1.087405167,29
23,173.2161927,450.5610036,98.95219014,40.89428221,13.15779057,48.22509388,13.18062518,3.649588574,171.0373217,451.3634474,100.3684779,40.59529531,1.526719689,5.946180797,1.533018347,1.10000457,28
23,166.3998546,443.5053097,98.97433239,41.01532576,18.35701745,51.15713258,10.63905092,5.885833156,170.0035754,451.3938487,99.90116408,40.47760214,2.510188975,5.895158118,1.530044872,0.991229367,27
23,171.3432235,453.6123561,97.86066894,40.83801669,16.11641576,52.76315855,10.62956297,4.498930668,170.1702632,451.5115203,99.78198524,40.55554939,2.578937752,5.941521514,1.685962615,1.003593874,26
