s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,target
642.92,1596.64,1407.04,553.28,2388.14,9041.21,47.56,521.16,2388.14,8124.6,8.4462,393,38.65,23.336,0
642.64,1594.97,1411.08,553.46,2388.16,9055.34,47.69,521.14,2388.15,8128.22,8.4806,394,39.03,23.2881,0
642.05,1584.0,1402.17,552.98,2388.1,9045.48,47.73,521.51,2388.09,8124.73,8.4242,394,38.72,23.2202,0
642.29,1586.9,1408.64,553.43,2388.13,9042.48,47.55,521.0,2388.14,8125.32,8.4683,393,38.82,23.3429,0
642.87,1590.02,1408.0,552.7,2388.14,9049.75,47.62,522.05,2388.16,8128.29,8.4122,392,38.79,23.2454,0
642.84,1587.74,1404.3,552.75,2388.19,9050.59,47.52,521.04,2388.15,8126.81,8.4228,394,38.8,23.2373,0
642.76,1594.56,1400.41,553.34,2388.14,9046.16,47.64,521.21,2388.1,8124.07,8.4416,394,38.85,23.2637,0
643.07,1590.24,1412.97,553.18,2388.09,9046.81,47.64,521.35,2388.16,8122.99,8.4522,394,38.69,23.2729,0
642.88,1587.04,1413.45,553.05,2388.08,9048.76,47.44,521.13,2388.16,8133.09,8.4442,393,38.78,23.369,0
642.7,1591.15,1402.51,552.9,2388.14,9047.69,47.48,521.43,2388.15,8124.6,8.4478,393,38.89,23.4636,0
642.52,1593.84,1408.47,553.4,2388.1,9038.51,47.68,521.19,2388.09,8124.92,8.4484,393,38.78,23.2749,0
642.39,1591.09,1409.47,552.59,2388.07,9038.32,47.53,521.54,2388.1,8129.81,8.4285,392,38.87,23.2443,0
642.54,1594.04,1407.24,552.63,2388.15,9046.22,47.42,521.64,2388.12,8127.6,8.4053,393,38.72,23.2602,0
642.64,1585.88,1411.35,552.42,2388.07,9041.86,47.65,520.97,2388.12,8128.96,8.4429,392,38.82,23.1934,0
642.83,1585.98,1410.96,553.55,2388.16,9044.81,47.48,521.84,2388.12,8127.31,8.4303,394,38.78,23.2976,0
642.65,1590.27,1403.28,553.07,2388.11,9043.7,47.7,521.35,2388.16,8124.66,8.4316,393,38.96,23.2609,0
642.48,1586.36,1411.92,553.51,2388.13,9039.86,47.67,521.39,2388.09,8119.3,8.4862,394,38.81,23.3143,0
642.43,1586.92,1412.32,553.09,2388.07,9044.76,47.53,520.96,2388.18,8125.68,8.4552,393,38.84,23.283,0
642.71,1588.01,1415.87,553.3,2388.12,9039.99,47.55,521.02,2388.11,8125.39,8.414,392,38.91,23.3137,0
642.7,1584.34,1411.37,553.41,2388.11,9045.09,47.48,521.66,2388.14,8121.65,8.4023,395,39.02,23.3044,0
643.04,1588.81,1406.9,553.3,2388.14,9050.35,47.57,520.88,2388.09,8126.07,8.4975,394,38.75,23.3436,0
643.01,1590.56,1409.42,553.36,2388.13,9054.25,47.42,521.54,2388.16,8127.59,8.4365,394,38.82,23.2742,0
643.3,1590.35,1409.69,553.68,2388.12,9052.1,47.48,521.12,2388.14,8124.57,8.493,392,38.92,23.3295,0
642.52,1592.98,1404.07,553.1,2388.14,9039.43,47.67,520.88,2388.12,8125.14,8.4463,394,38.85,23.2591,0
642.93,1581.52,1409.68,553.67,2388.14,9044.23,47.5,521.34,2388.16,8125.47,8.4613,394,38.89,23.1694,0
642.43,1593.14,1408.71,553.43,2388.1,9048.55,47.46,520.89,2388.09,8131.96,8.4273,393,38.86,23.1906,0
642.75,1591.49,1403.86,553.47,2388.18,9040.64,47.29,521.13,2388.15,8126.72,8.4577,392,38.95,23.3929,0
642.11,1593.04,1406.5,552.43,2388.14,9044.39,47.66,520.8,2388.14,8127.06,8.4487,393,38.79,23.3,0
643.04,1589.62,1406.78,552.04,2388.14,9052.54,47.64,521.18,2388.15,8127.56,8.4621,394,38.87,23.2951,0
642.58,1590.55,1409.17,553.85,2388.14,9038.69,47.42,521.87,2388.14,8127.56,8.4476,393,38.95,23.2601,0
643.11,1581.52,1406.57,553.05,2388.15,9051.81,47.54,521.79,2388.13,8127.97,8.4042,392,38.7,23.2574,0
642.48,1591.43,1407.05,553.63,2388.14,9045.03,47.51,521.13,2388.1,8118.88,8.4366,393,38.85,23.3193,0
642.98,1588.23,1405.15,553.71,2388.18,9045.73,47.52,521.21,2388.14,8127.67,8.4567,392,39.09,23.224,0
642.5,1586.95,1408.43,553.71,2388.11,9041.62,47.55,520.62,2388.15,8125.84,8.4238,394,38.87,23.3344,0
642.64,1582.6,1401.64,553.4,2388.1,9046.7,47.65,521.14,2388.13,8124.8,8.4352,392,38.76,23.2528,0
642.4,1596.44,1412.55,552.91,2388.12,9051.82,47.59,521.38,2388.12,8130.33,8.4236,394,38.71,23.1512,0
642.82,1580.52,1410.21,552.71,2388.14,9047.66,47.6,520.97,2388.15,8124.1,8.4484,395,38.7,23.2365,0
642.71,1596.24,1409.01,552.45,2388.15,9044.01,47.64,521.43,2388.16,8125.32,8.4392,393,38.63,23.2162,0
642.62,1591.29,1409.3,553.52,2388.11,9042.71,47.69,521.26,2388.17,8129.26,8.4171,392,38.83,23.2782,0
642.2,1593.15,1407.6,553.26,2388.16,9046.53,47.57,521.63,2388.16,8128.29,8.4857,394,38.92,23.2167,0
642.29,1593.89,1408.83,553.75,2388.14,9043.27,47.47,521.56,2388.12,8128.88,8.4374,392,38.92,23.3088,0
642.92,1590.54,1413.86,552.82,2388.16,9045.49,47.55,521.09,2388.15,8127.99,8.4579,394,38.7,23.205,0
642.85,1581.9,1409.35,553.53,2388.15,9045.78,47.45,521.42,2388.14,8129.5,8.4532,391,39.04,23.247,0
642.65,1597.18,1404.5,553.23,2388.06,9050.06,47.54,521.78,2388.12,8128.17,8.481,393,38.74,23.2219,0
642.99,1592.77,1414.58,553.36,2388.16,9050.96,47.47,521.45,2388.08,8128.1,8.4499,393,38.88,23.4025,0
642.99,1593.6,1401.66,553.05,2388.14,9046.52,47.57,520.79,2388.12,8129.74,8.4547,393,38.71,23.3781,0
642.93,1590.58,1406.67,552.92,2388.13,9055.01,47.56,520.98,2388.09,8129.05,8.4361,393,38.84,23.319,0
642.44,1586.46,1408.61,553.13,2388.17,9042.5,47.48,521.02,2388.15,8130.43,8.452,395,38.93,23.3111,0
642.47,1590.34,1408.61,553.6,2388.14,9047.17,47.3,521.19,2388.08,8127.5,8.4326,392,38.77,23.2763,0
642.48,1593.47,1406.56,553.11,2388.1,9045.03,47.46,521.35,2388.16,8124.1,8.4724,393,38.8,23.2828,0
643.14,1589.27,1416.93,553.54,2388.13,9047.14,47.64,521.03,2388.12,8128.59,8.4349,393,38.74,23.3258,0
642.59,1589.7,1412.56,553.22,2388.13,9051.36,47.52,521.54,2388.14,8122.15,8.46,394,38.71,23.3434,0
642.87,1594.51,1405.73,553.53,2388.13,9050.53,47.65,521.05,2388.13,8123.67,8.4523,393,38.86,23.2657,0
642.33,1579.97,1401.14,553.42,2388.12,9046.29,47.59,521.53,2388.13,8125.61,8.4627,394,38.88,23.2966,0
642.63,1590.4,1407.24,553.46,2388.17,9049.23,47.53,520.93,2388.14,8129.61,8.4324,392,38.85,23.2718,0
642.84,1592.71,1406.92,553.22,2388.1,9042.6,47.66,520.85,2388.18,8125.41,8.4305,392,38.81,23.2706,0
643.13,1588.08,1410.45,553.12,2388.15,9048.67,47.63,521.34,2388.09,8128.43,8.4672,395,38.73,23.2682,0
643.01,1586.32,1410.5,552.71,2388.14,9050.81,47.57,520.96,2388.07,8132.25,8.4573,394,38.75,23.3114,0
642.74,1591.85,1408.66,553.74,2388.14,9051.35,47.62,521.64,2388.17,8125.11,8.4666,393,38.7,23.179,0
642.35,1581.19,1409.49,553.44,2388.12,9046.98,47.53,521.39,2388.16,8126.88,8.429,392,38.77,23.3332,0
642.38,1581.67,1409.97,553.44,2388.11,9047.43,47.39,521.02,2388.14,8130.29,8.4553,395,38.61,23.2794,0
642.72,1593.9,1410.14,553.62,2388.11,9055.0,47.43,521.9,2388.15,8124.69,8.4693,392,38.77,23.3568,0
643.02,1588.74,1413.08,552.74,2388.14,9050.53,47.72,520.6,2388.12,8125.33,8.4666,392,38.55,23.2224,0
643.17,1598.93,1407.0,553.77,2388.17,9048.8,47.66,520.88,2388.11,8128.81,8.4393,393,38.89,23.2898,0
642.61,1588.34,1401.37,552.84,2388.15,9046.68,47.52,521.17,2388.19,8126.92,8.4489,394,38.73,23.1659,0
642.35,1580.61,1407.06,553.44,2388.09,9050.09,47.36,521.55,2388.09,8129.85,8.4638,394,38.9,23.2161,0
642.45,1593.18,1411.34,553.34,2388.16,9048.13,47.61,521.56,2388.06,8132.4,8.4368,394,38.88,23.317,0
642.39,1588.3,1415.27,553.05,2388.19,9050.82,47.61,521.22,2388.14,8129.29,8.4672,392,38.8,23.3536,0
642.45,1589.29,1409.33,553.2,2388.14,9049.74,47.69,520.95,2388.18,8125.72,8.4671,392,38.83,23.1886,0
642.94,1584.67,1413.28,553.46,2388.1,9046.41,47.68,521.0,2388.11,8127.26,8.4424,393,38.68,23.2785,0
642.62,1584.25,1404.38,553.08,2388.17,9051.11,47.63,521.34,2388.09,8133.23,8.427,394,38.77,23.2255,0
642.48,1593.86,1409.6,553.41,2388.1,9045.81,47.42,521.33,2388.15,8131.81,8.4513,394,38.89,23.2332,0
643.41,1592.44,1406.37,552.35,2388.17,9055.75,47.61,521.19,2388.15,8128.44,8.4314,394,38.88,23.156,0
642.3,1596.17,1412.3,553.21,2388.21,9045.45,47.58,521.19,2388.15,8129.03,8.446,394,38.7,23.2154,0
642.75,1590.12,1415.68,552.64,2388.13,9044.54,47.51,521.32,2388.14,8130.41,8.4371,394,38.73,23.3245,0
643.01,1592.07,1405.21,552.6,2388.12,9048.93,47.63,520.98,2388.12,8132.8,8.44,393,38.73,23.3792,0
642.72,1590.59,1409.61,552.77,2388.09,9053.88,47.67,520.89,2388.11,8131.84,8.4145,393,38.65,23.2495,0
642.98,1590.5,1413.87,553.45,2388.13,9055.53,47.44,520.63,2388.1,8130.49,8.467,394,38.7,23.198,0
642.57,1584.31,1410.41,553.81,2388.12,9051.79,47.47,520.99,2388.13,8136.77,8.4604,393,38.97,23.3504,0
642.78,1594.67,1410.93,553.55,2388.15,9046.3,47.47,521.01,2388.09,8134.86,8.4829,393,38.77,23.2628,0
642.83,1587.29,1414.48,553.41,2388.11,9051.94,47.63,520.73,2388.14,8135.47,8.4382,394,38.77,23.1968,0
642.84,1594.48,1409.66,553.72,2388.18,9058.44,47.48,521.13,2388.14,8134.4,8.4679,393,38.87,23.297,0
642.74,1591.81,1406.25,553.29,2388.12,9051.14,47.42,521.31,2388.14,8128.2,8.4548,394,38.78,23.1953,0
642.59,1595.07,1405.28,552.91,2388.16,9046.97,47.79,520.99,2388.13,8136.03,8.438,393,38.74,23.3163,0
642.85,1591.59,1414.32,552.97,2388.14,9047.14,47.69,521.42,2388.14,8126.75,8.4151,393,38.88,23.214,0
642.9,1589.83,1411.58,553.38,2388.13,9049.66,47.66,521.46,2388.11,8133.57,8.4736,394,38.61,23.2935,0
642.67,1595.45,1408.64,553.88,2388.14,9052.31,47.68,521.38,2388.11,8130.67,8.4313,392,38.76,23.2402,0
643.16,1592.57,1412.85,552.64,2388.12,9049.28,47.43,521.16,2388.1,8131.04,8.4603,394,38.76,23.322,0
642.51,1587.45,1403.49,553.74,2388.06,9056.57,47.77,521.1,2388.12,8131.62,8.463,395,38.74,23.3025,0
642.02,1592.15,1416.12,553.27,2388.17,9046.29,47.5,521.22,2388.09,8134.54,8.458,393,38.74,23.2835,0
642.98,1586.89,1409.34,553.05,2388.17,9048.54,47.57,521.67,2388.12,8131.33,8.4507,395,38.98,23.3091,0
642.44,1589.58,1406.43,553.52,2388.15,9057.51,47.66,521.24,2388.06,8132.66,8.4364,395,38.99,23.2353,0
642.85,1583.13,1403.25,553.49,2388.1,9053.05,47.67,520.89,2388.12,8130.5,8.4667,394,38.68,23.2902,0
643.23,1597.79,1416.97,553.22,2388.14,9055.91,47.69,520.99,2388.13,8132.55,8.4567,393,39.0,23.3536,0
642.41,1591.15,1416.14,552.88,2388.16,9056.3,47.51,521.09,2388.1,8135.95,8.4127,392,38.93,23.2002,0
642.92,1591.95,1415.12,553.02,2388.15,9053.81,47.69,521.61,2388.17,8130.94,8.4843,395,38.7,23.2506,0
643.15,1586.35,1410.09,553.57,2388.15,9045.81,47.64,521.35,2388.16,8133.91,8.4208,393,38.83,23.3286,0
642.91,1591.1,1412.47,552.91,2388.13,9049.29,47.51,521.6,2388.17,8136.16,8.4591,394,38.81,23.1779,0
642.65,1585.75,1406.46,553.1,2388.14,9053.02,47.74,521.2,2388.15,8137.02,8.4349,393,38.68,23.2988,0
642.5,1591.06,1408.89,552.58,2388.09,9049.79,47.58,521.41,2388.16,8133.15,8.423,394,38.74,23.2247,0
643.55,1590.3,1411.59,553.38,2388.11,9059.88,47.67,521.29,2388.08,8134.28,8.4483,393,38.79,23.3333,0
642.57,1594.11,1410.62,552.87,2388.13,9053.57,47.64,521.58,2388.18,8129.18,8.4538,394,38.9,23.3544,0
642.67,1580.9,1416.68,553.64,2388.16,9053.79,47.47,520.94,2388.09,8129.38,8.4438,394,38.66,23.3321,0
642.45,1590.95,1411.34,553.21,2388.13,9053.26,47.79,520.87,2388.11,8135.55,8.46,393,38.81,23.2689,0
642.81,1595.73,1411.56,553.42,2388.15,9048.07,47.6,520.76,2388.15,8136.7,8.4489,392,38.73,23.1438,0
642.32,1590.0,1410.88,553.72,2388.11,9050.16,47.69,521.52,2388.15,8135.61,8.4498,394,38.84,23.2227,0
643.19,1587.11,1410.13,552.82,2388.16,9051.77,47.71,521.32,2388.14,8129.45,8.4293,393,38.84,23.263,0
642.56,1591.75,1413.54,553.16,2388.14,9056.28,47.58,521.03,2388.12,8133.34,8.432,393,38.56,23.3326,0
643.21,1594.03,1410.03,552.73,2388.12,9061.33,47.77,521.47,2388.14,8131.56,8.4374,393,38.82,23.2623,0
643.06,1590.7,1412.53,552.85,2388.11,9053.99,47.59,521.14,2388.16,8139.13,8.4453,394,38.81,23.2599,0
643.23,1597.15,1414.69,552.22,2388.19,9060.39,47.59,520.94,2388.14,8130.34,8.4494,390,38.94,23.3243,0
641.73,1596.86,1409.91,552.92,2388.12,9064.72,47.48,520.68,2388.14,8130.88,8.4821,396,38.82,23.2397,0
642.72,1592.46,1416.77,553.44,2388.13,9051.89,47.52,521.09,2388.05,8135.53,8.426,392,38.61,23.2964,0
642.67,1586.41,1407.93,553.31,2388.14,9059.95,47.86,521.07,2388.13,8138.63,8.4557,393,38.81,23.2763,0
642.44,1599.0,1417.13,553.34,2388.12,9048.8,47.5,521.29,2388.16,8131.45,8.4345,393,39.05,23.3201,0
642.17,1591.94,1404.46,552.25,2388.11,9049.83,47.62,520.78,2388.1,8135.0,8.4335,393,38.72,23.23,0
642.35,1590.35,1412.84,552.12,2388.12,9062.17,47.5,521.38,2388.12,8134.13,8.4633,393,38.76,23.2382,0
642.63,1598.11,1410.4,552.51,2388.18,9059.44,47.61,521.16,2388.09,8136.68,8.4274,393,38.84,23.3332,0
642.42,1593.4,1411.18,552.39,2388.11,9062.58,47.57,521.29,2388.17,8143.46,8.4603,393,38.74,23.4441,0
642.84,1594.03,1410.75,553.37,2388.13,9052.36,47.62,521.66,2388.09,8138.85,8.4468,393,38.91,23.2185,0
642.45,1598.95,1415.95,553.09,2388.14,9059.18,47.57,520.88,2388.15,8139.33,8.4487,394,38.82,23.2164,0
642.75,1593.56,1408.2,553.24,2388.13,9052.98,47.56,521.71,2388.11,8140.81,8.45,393,38.74,23.3317,0
642.59,1592.56,1416.94,552.68,2388.09,9061.09,47.68,521.38,2388.09,8140.7,8.4202,395,38.82,23.2799,0
642.93,1589.88,1413.26,552.71,2388.13,9058.98,47.56,520.92,2388.14,8138.82,8.422,393,38.69,23.2357,0
642.85,1593.27,1414.42,553.83,2388.14,9068.51,47.77,520.77,2388.11,8136.69,8.4342,392,38.81,23.2957,0
642.44,1591.63,1418.53,553.09,2388.15,9061.51,47.54,520.93,2388.2,8137.7,8.4744,394,38.53,23.2545,0
642.38,1592.44,1413.67,553.19,2388.09,9062.4,47.66,520.49,2388.14,8143.08,8.4665,392,38.79,23.2408,0
642.9,1601.2,1412.75,552.67,2388.19,9060.59,47.73,521.42,2388.13,8140.93,8.4586,394,38.9,23.1997,0
642.65,1590.15,1420.37,553.22,2388.18,9058.17,47.84,521.19,2388.07,8134.63,8.4594,394,38.8,23.255,0
643.2,1595.31,1416.42,553.34,2388.1,9065.32,47.53,521.07,2388.11,8138.35,8.4544,396,38.89,23.2269,0
643.25,1589.47,1414.37,552.45,2388.12,9064.25,47.76,520.63,2388.19,8143.18,8.4334,392,38.79,23.2741,0
642.52,1595.3,1409.13,552.7,2388.23,9061.27,47.76,520.96,2388.18,8141.72,8.479,392,38.69,23.3786,0
642.63,1593.2,1410.92,553.19,2388.1,9062.23,47.65,521.13,2388.12,8137.17,8.4249,394,38.83,23.1902,0
642.87,1595.59,1407.98,553.57,2388.14,9061.93,47.75,520.66,2388.1,8132.77,8.4781,393,38.72,23.2038,0
642.6,1596.48,1414.23,552.71,2388.16,9067.05,47.67,521.2,2388.11,8139.76,8.4762,394,38.75,23.2624,0
642.99,1593.48,1414.22,553.05,2388.13,9064.02,47.64,520.83,2388.12,8137.88,8.4391,394,38.74,23.303,0
642.18,1594.36,1412.69,552.91,2388.12,9063.37,47.66,521.29,2388.16,8142.02,8.4472,394,38.78,23.2438,0
643.11,1592.6,1408.37,553.23,2388.11,9066.37,47.82,520.79,2388.16,8143.89,8.4759,395,38.57,23.2628,0
643.04,1582.75,1408.09,553.19,2388.12,9060.21,47.65,521.44,2388.15,8143.17,8.4305,393,38.57,23.269,0
642.73,1591.14,1417.3,553.52,2388.17,9063.41,47.64,520.91,2388.11,8136.26,8.4807,394,38.73,23.2685,0
643.12,1589.21,1415.41,553.03,2388.17,9063.9,47.8,521.23,2388.07,8144.94,8.4711,394,38.85,23.2407,0
642.58,1592.17,1416.05,552.98,2388.09,9062.84,47.7,521.13,2388.1,8139.71,8.5019,393,38.79,23.2668,0
642.79,1597.39,1414.62,552.41,2388.09,9069.88,47.67,521.48,2388.12,8144.51,8.4664,393,38.41,23.2027,0
643.03,1588.47,1412.49,553.3,2388.14,9065.71,47.68,521.25,2388.15,8148.58,8.4949,392,38.88,23.3669,0
642.45,1594.29,1411.47,552.57,2388.1,9065.15,47.64,520.86,2388.11,8140.25,8.4536,396,38.59,23.2508,0
643.08,1597.44,1413.23,553.05,2388.09,9066.25,47.71,521.0,2388.14,8152.73,8.4537,395,38.84,23.1996,0
642.77,1595.02,1420.07,552.82,2388.15,9070.46,47.8,520.82,2388.14,8147.59,8.4666,395,38.89,23.2765,0
642.86,1595.07,1413.06,552.68,2388.11,9065.72,47.58,521.59,2388.15,8145.54,8.4936,394,38.72,23.2015,0
643.07,1592.29,1410.45,553.43,2388.13,9070.18,47.6,521.53,2388.11,8141.49,8.453,394,38.75,23.1948,0
643.0,1590.44,1418.9,552.53,2388.17,9062.92,47.59,521.05,2388.13,8138.91,8.4722,394,38.77,23.3261,0
642.52,1593.37,1416.53,553.18,2388.1,9065.83,47.59,521.08,2388.08,8143.84,8.464,394,38.68,23.2253,0
643.04,1595.83,1413.52,553.02,2388.08,9059.06,47.71,520.91,2388.1,8154.44,8.4469,394,38.85,23.2584,0
643.24,1600.92,1419.52,552.86,2388.14,9068.09,47.61,520.82,2388.09,8144.92,8.5103,394,38.69,23.2264,0
642.75,1592.73,1413.72,553.6,2388.12,9068.98,47.63,520.85,2388.11,8147.96,8.4673,394,38.65,23.3302,0
643.23,1589.14,1409.72,552.56,2388.14,9070.54,47.76,520.88,2388.12,8149.16,8.4787,395,38.75,23.2786,0
642.94,1592.14,1407.31,553.31,2388.05,9067.52,47.78,520.73,2388.08,8147.81,8.4517,394,38.87,23.1831,0
642.47,1592.23,1414.35,552.8,2388.1,9070.92,47.69,521.12,2388.1,8150.93,8.5142,394,38.73,23.2634,0
643.26,1591.53,1423.63,552.65,2388.13,9071.7,47.6,521.08,2388.15,8148.48,8.4586,394,38.83,23.2577,0
642.97,1590.03,1419.04,553.34,2388.12,9076.63,47.72,520.83,2388.1,8144.2,8.451,394,38.68,23.2808,0
643.23,1592.59,1415.33,553.08,2388.17,9081.09,47.89,520.51,2388.11,8152.12,8.4764,394,38.83,23.2111,0
643.0,1590.41,1412.95,552.82,2388.11,9083.02,47.87,520.6,2388.14,8153.54,8.4184,393,38.72,23.1447,0
642.19,1587.37,1411.76,552.51,2388.11,9079.34,47.7,520.75,2388.06,8153.05,8.4705,395,38.75,23.1987,0
642.38,1584.46,1415.32,552.71,2388.18,9081.76,47.83,520.72,2388.1,8154.84,8.4531,396,38.74,23.2195,0
642.88,1589.55,1417.38,553.15,2388.13,9077.03,47.84,521.17,2388.15,8149.17,8.4855,396,38.78,23.2646,0
643.14,1585.94,1410.26,552.93,2388.1,9078.85,47.8,520.96,2388.12,8154.22,8.5017,394,38.76,23.2833,0
642.93,1597.72,1420.12,551.77,2388.18,9069.48,47.72,521.16,2388.15,8146.92,8.4466,397,38.63,23.2574,0
642.84,1596.98,1420.15,552.82,2388.09,9073.12,47.62,520.78,2388.14,8151.74,8.499,395,38.6,23.1526,0
642.99,1592.74,1416.51,552.63,2388.13,9085.95,47.83,521.21,2388.12,8156.55,8.4391,395,38.65,23.2994,0
642.85,1600.25,1410.05,552.6,2388.14,9077.84,47.7,520.99,2388.17,8155.23,8.4704,392,38.66,23.1685,0
643.24,1598.94,1404.79,553.47,2388.15,9076.93,47.64,520.3,2388.12,8154.58,8.4748,395,38.66,23.2911,0
642.6,1601.14,1417.95,553.16,2388.15,9077.97,47.92,521.18,2388.11,8153.57,8.4456,394,38.51,23.1574,0
643.11,1591.13,1417.05,553.02,2388.09,9084.1,47.9,521.01,2388.12,8158.4,8.4467,395,38.76,23.2419,0
642.74,1587.69,1420.93,552.83,2388.16,9081.32,47.68,520.24,2388.17,8154.71,8.4942,394,38.81,23.2242,0
643.06,1602.52,1418.36,552.17,2388.15,9083.21,47.72,520.47,2388.15,8158.71,8.4559,395,38.69,23.2895,0
643.09,1594.55,1418.27,552.89,2388.1,9083.36,47.85,520.68,2388.09,8161.13,8.5031,395,38.6,23.0708,0
643.03,1587.06,1411.34,553.24,2388.19,9079.79,47.88,520.58,2388.13,8155.0,8.4495,394,38.67,23.2738,0
642.89,1586.84,1417.06,552.82,2388.12,9081.96,47.74,520.93,2388.14,8156.77,8.4937,396,38.53,23.2235,0
642.91,1591.81,1414.29,552.83,2388.17,9087.11,47.85,520.66,2388.11,8155.63,8.476,393,38.65,23.1633,0
643.65,1594.19,1419.36,552.55,2388.18,9087.64,47.62,520.85,2388.18,8162.36,8.476,396,38.64,23.0937,0
643.27,1589.98,1417.88,552.23,2388.12,9087.59,47.59,520.97,2388.17,8163.76,8.4772,393,38.51,23.0869,0
643.47,1593.77,1422.5,553.12,2388.1,9081.42,47.6,521.29,2388.1,8152.2,8.4547,395,38.78,23.2365,0
643.34,1595.2,1417.06,552.1,2388.17,9096.89,47.74,520.95,2388.15,8161.91,8.4682,395,38.73,23.1642,0
642.97,1601.66,1418.08,551.75,2388.13,9087.55,47.99,520.89,2388.13,8162.99,8.4809,394,38.79,23.2682,0
642.9,1590.8,1417.47,551.88,2388.17,9087.02,47.77,520.59,2388.12,8162.68,8.4784,396,38.69,23.1824,0
643.22,1595.42,1423.57,552.15,2388.16,9088.72,47.84,520.56,2388.14,8165.66,8.4171,393,38.7,23.1923,0
642.16,1593.01,1422.71,551.89,2388.13,9085.22,47.88,520.61,2388.17,8162.82,8.5024,396,38.54,23.224,0
643.23,1599.87,1416.34,552.68,2388.13,9092.2,47.81,520.66,2388.15,8164.01,8.4784,395,38.74,23.2058,0
642.69,1599.43,1413.25,552.8,2388.15,9095.81,47.7,521.06,2388.11,8163.88,8.4495,396,38.5,23.1336,0
643.19,1604.92,1420.03,552.4,2388.09,9092.75,47.8,520.75,2388.12,8165.16,8.4856,394,38.51,23.1182,0
643.42,1602.05,1409.85,552.97,2388.05,9096.86,47.7,520.44,2388.14,8165.68,8.465,396,38.76,23.2601,0
643.12,1596.07,1415.62,552.16,2388.12,9099.88,47.77,520.33,2388.12,8173.58,8.5219,393,38.55,23.1172,0
642.8,1591.17,1421.27,552.52,2388.16,9095.01,47.93,520.26,2388.22,8170.13,8.519,395,38.66,23.1685,0
643.29,1596.49,1418.78,552.33,2388.1,9091.97,47.64,520.54,2388.14,8167.76,8.4748,394,38.69,23.1717,0
643.33,1601.79,1424.33,552.55,2388.15,9109.65,47.86,520.87,2388.11,8177.08,8.4413,394,38.57,23.2284,0
643.1,1606.01,1424.49,551.98,2388.16,9100.1,47.95,520.62,2388.14,8171.96,8.4876,396,38.52,23.1702,0
643.38,1597.15,1419.26,552.46,2388.13,9100.79,47.9,520.83,2388.17,8174.04,8.4912,395,38.58,23.0794,0
643.06,1593.44,1426.88,552.09,2388.13,9102.42,47.84,521.0,2388.08,8171.58,8.5007,394,38.46,23.2041,0
643.1,1597.14,1416.53,552.48,2388.14,9099.98,47.83,520.96,2388.17,8170.75,8.5199,395,38.6,23.2338,0
643.29,1592.75,1421.59,552.31,2388.12,9107.01,47.78,520.25,2388.15,8170.67,8.4798,396,38.48,23.1289,0
643.36,1600.8,1425.77,552.21,2388.17,9103.83,47.99,520.6,2388.1,8178.58,8.4685,396,38.61,23.2294,0
642.79,1601.49,1423.53,552.43,2388.11,9113.04,47.94,520.21,2388.1,8180.59,8.4736,395,38.46,23.1739,0
642.98,1602.56,1414.09,552.47,2388.15,9105.83,47.91,521.02,2388.15,8176.52,8.4939,394,38.56,23.2648,0
642.78,1594.89,1430.41,552.42,2388.07,9110.49,47.73,520.64,2388.14,8178.86,8.5181,396,38.57,23.1292,0
643.57,1597.56,1408.06,552.58,2388.13,9114.73,47.94,520.41,2388.18,8180.96,8.4725,395,38.62,23.0843,0
643.11,1601.31,1424.44,553.16,2388.17,9110.5,48.06,520.05,2388.12,8185.98,8.5068,395,38.43,23.2232,0
643.32,1597.76,1429.23,552.25,2388.11,9109.87,48.0,520.94,2388.07,8187.21,8.5164,394,38.57,23.1905,0
642.99,1598.11,1426.15,552.2,2388.16,9110.05,48.11,520.39,2388.17,8184.75,8.4818,397,38.63,23.1621,0
643.47,1603.24,1426.19,551.63,2388.15,9117.53,48.06,520.34,2388.16,8184.56,8.481,396,38.61,23.2129,0
644.18,1605.84,1424.01,552.51,2388.19,9112.47,48.14,520.12,2388.12,8192.4,8.4587,394,38.61,23.1538,0
643.09,1604.75,1420.79,552.4,2388.19,9120.92,47.82,520.5,2388.17,8189.08,8.5019,395,38.76,23.1615,0
643.47,1601.22,1423.49,552.25,2388.19,9120.77,48.03,520.4,2388.13,8189.29,8.5101,395,38.59,23.0952,0
643.87,1601.79,1425.24,551.9,2388.14,9116.86,48.06,520.31,2388.11,8189.95,8.5123,396,38.45,23.1856,0
643.39,1597.99,1421.07,552.64,2388.15,9122.98,47.94,520.95,2388.13,8193.1,8.503,395,38.52,23.1268,0
643.54,1605.23,1418.43,552.88,2388.11,9125.96,48.1,520.14,2388.21,8199.48,8.4921,395,38.36,23.235,0
642.91,1601.17,1430.06,551.31,2388.15,9128.54,47.85,520.45,2388.14,8193.76,8.5083,395,38.66,23.1806,0
643.97,1598.56,1423.54,552.24,2388.11,9122.99,48.02,519.91,2388.19,8197.25,8.503,395,38.5,23.1723,0
642.92,1598.99,1431.21,552.51,2388.17,9141.46,47.88,520.21,2388.12,8195.5,8.4944,395,38.61,23.1142,0
643.22,1606.44,1430.55,550.74,2388.15,9132.74,47.9,520.09,2388.21,8195.39,8.5078,395,38.37,23.1534,0
