s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,target
643.03,1600.52,1422.8,551.86,2388.2,9049.81,48.08,519.98,2388.22,8124.46,8.5233,396,38.57,23.074,0
643.06,1593.88,1425.5,551.2,2388.23,9051.41,47.93,520.25,2388.21,8130.45,8.5024,396,38.55,23.2636,0
643.42,1594.76,1424.54,552.03,2388.26,9042.89,48.12,520.61,2388.27,8127.18,8.4748,394,38.74,23.1146,0
643.75,1598.19,1426.68,552.02,2388.21,9048.17,48.07,519.64,2388.27,8123.27,8.4941,396,38.49,23.2194,0
643.3,1596.61,1420.52,552.47,2388.24,9056.93,47.94,519.94,2388.25,8129.13,8.4975,395,38.32,23.0739,0
642.86,1597.39,1428.13,551.91,2388.27,9052.49,48.01,520.03,2388.21,8129.49,8.4718,394,38.37,23.203,0
643.62,1607.1,1424.96,551.95,2388.25,9051.35,47.95,520.28,2388.25,8127.19,8.4895,396,38.57,23.0512,0
643.63,1598.16,1430.89,551.85,2388.28,9045.15,48.1,520.13,2388.27,8119.77,8.4929,395,38.48,23.175,0
643.64,1592.61,1429.75,551.28,2388.27,9054.75,48.28,520.05,2388.31,8125.47,8.502,397,38.31,23.07,1
643.1,1595.35,1428.39,552.11,2388.28,9045.91,48.17,519.72,2388.26,8124.91,8.5164,396,38.46,23.1629,1
643.45,1602.88,1414.13,551.33,2388.21,9050.03,48.15,519.36,2388.25,8133.48,8.5142,396,38.36,23.0593,1
643.59,1593.01,1434.05,551.09,2388.22,9054.26,48.08,519.25,2388.3,8127.89,8.5654,397,38.57,23.1024,1
642.95,1598.33,1419.55,551.55,2388.28,9058.39,48.08,519.61,2388.2,8126.87,8.5203,397,38.35,23.0511,1
643.76,1597.89,1425.13,552.4,2388.28,9051.42,48.21,520.11,2388.25,8122.72,8.487,396,38.42,23.0516,1
643.91,1604.39,1427.48,551.82,2388.29,9052.79,48.22,519.88,2388.25,8125.91,8.511,396,38.43,23.1312,1
643.78,1600.52,1426.11,551.26,2388.28,9053.07,48.01,519.61,2388.27,8129.63,8.5039,396,38.47,23.0371,1
643.59,1596.25,1429.19,551.27,2388.29,9055.55,48.18,519.01,2388.27,8125.62,8.5275,396,38.52,23.1209,1
643.34,1597.46,1429.09,551.43,2388.25,9047.75,48.1,519.32,2388.33,8120.62,8.5321,396,38.47,23.0444,1
643.31,1601.76,1434.94,551.1,2388.32,9050.4,48.08,519.55,2388.29,8122.87,8.5213,395,38.64,23.0102,2
641.94,1594.32,1405.5,554.14,2388.07,9051.55,47.46,520.87,2388.11,8131.99,8.4393,392,38.76,23.3793,0
642.61,1592.31,1406.78,553.08,2388.11,9053.39,47.5,521.45,2388.08,8135.24,8.4325,393,38.97,23.2731,0
642.23,1589.66,1410.36,553.29,2388.1,9061.71,47.43,521.66,2388.1,8137.34,8.4642,393,38.67,23.2775,0
642.67,1593.12,1408.66,553.71,2388.12,9047.99,47.65,521.44,2388.16,8133.29,8.4115,391,38.8,23.3566,0
642.77,1589.93,1408.31,553.21,2388.08,9057.89,47.56,521.32,2388.14,8133.3,8.3731,393,39.08,23.4748,0
642.83,1589.25,1406.72,553.29,2388.15,9053.61,47.58,521.7,2388.1,8134.54,8.4222,392,38.88,23.2899,0
642.69,1591.14,1402.15,553.16,2388.09,9057.27,47.42,521.31,2388.06,8140.95,8.43,392,38.92,23.285,0
642.41,1590.39,1399.39,552.75,2388.12,9053.8,47.58,521.46,2388.12,8132.12,8.4281,393,38.94,23.4308,0
642.76,1589.31,1416.61,553.56,2388.1,9053.53,47.54,521.28,2388.1,8136.5,8.4141,393,38.61,23.2479,0
642.31,1594.02,1410.1,552.65,2388.08,9055.86,47.45,521.86,2388.14,8131.43,8.4321,391,38.75,23.272,0
642.81,1590.74,1403.72,553.43,2388.08,9057.06,47.57,522.2,2388.1,8132.71,8.4001,394,38.86,23.3338,0
641.91,1585.92,1407.15,553.28,2388.07,9057.66,47.55,521.58,2388.09,8140.59,8.4438,394,38.77,23.3329,0
643.25,1599.99,1409.62,553.27,2388.13,9055.24,47.43,521.66,2388.1,8135.84,8.4336,394,38.83,23.2979,0
642.22,1591.18,1409.34,553.57,2388.08,9059.89,47.5,520.85,2388.07,8139.03,8.4295,392,38.9,23.2906,0
642.79,1594.09,1406.2,552.9,2388.12,9055.37,47.68,522.15,2388.06,8131.19,8.3932,391,38.91,23.3631,0
642.59,1595.91,1409.0,553.08,2388.07,9052.1,47.42,521.74,2388.05,8136.84,8.4156,394,38.97,23.3014,0
643.01,1593.27,1404.03,553.22,2388.09,9050.42,47.37,521.73,2388.1,8135.74,8.4232,393,38.86,23.3667,0
642.08,1589.14,1405.87,553.54,2388.1,9054.2,47.4,521.54,2388.14,8129.93,8.4075,392,38.77,23.3347,0
642.47,1584.56,1408.11,553.13,2388.09,9061.64,47.48,521.39,2388.06,8131.57,8.4485,394,38.82,23.3526,0
642.77,1595.46,1407.4,553.28,2388.06,9054.38,47.51,522.05,2388.11,8133.96,8.4264,392,38.57,23.2427,0
642.25,1581.62,1407.08,553.16,2388.06,9054.83,47.62,521.26,2388.08,8131.2,8.4389,393,38.83,23.4299,0
643.02,1586.2,1407.41,553.48,2388.1,9056.62,47.46,521.56,2388.08,8138.31,8.428,392,38.84,23.2634,0
642.6,1586.29,1405.63,553.12,2388.12,9056.01,47.57,522.07,2388.14,8131.79,8.4311,392,38.98,23.3116,0
642.95,1587.31,1406.29,553.75,2388.14,9051.44,47.64,521.89,2388.05,8134.74,8.4215,393,38.85,23.2426,0
642.1,1594.3,1407.62,553.55,2388.1,9062.26,47.51,522.5,2388.14,8131.96,8.4366,393,38.86,23.3473,0
642.19,1586.42,1402.94,553.7,2388.1,9063.15,47.58,521.49,2388.11,8133.23,8.4346,391,38.83,23.3003,0
643.01,1590.15,1407.03,553.15,2388.07,9056.15,47.47,521.32,2388.08,8140.32,8.4475,393,38.71,23.4061,0
642.56,1590.55,1406.48,553.34,2388.07,9059.63,47.6,521.73,2388.07,8139.62,8.4191,393,38.84,23.2284,0
642.89,1588.97,1408.82,553.25,2388.09,9047.99,47.48,521.67,2388.08,8135.18,8.4534,394,38.85,23.2946,0
642.7,1588.36,1409.6,554.31,2388.16,9057.73,47.36,521.31,2388.11,8138.11,8.4743,393,38.87,23.3169,0
642.3,1590.98,1404.89,553.89,2388.05,9058.44,47.44,521.85,2388.11,8137.52,8.4644,393,38.82,23.2797,0
642.75,1589.12,1405.37,553.72,2388.09,9053.01,47.44,521.54,2388.08,8136.49,8.4316,393,38.93,23.2791,0
642.48,1588.69,1406.37,552.64,2388.1,9057.65,47.49,521.57,2388.11,8139.33,8.4294,394,38.82,23.349,0
642.35,1590.06,1409.85,553.9,2388.09,9061.24,47.5,521.78,2388.1,8132.94,8.4597,393,38.92,23.3717,0
642.61,1589.91,1401.64,553.08,2388.09,9051.13,47.38,521.19,2388.08,8135.18,8.4422,393,38.84,23.3348,0
642.58,1586.23,1403.92,553.5,2388.1,9047.89,47.58,521.44,2388.15,8131.74,8.4509,393,38.92,23.383,0
642.68,1582.58,1412.44,553.58,2388.06,9050.5,47.48,521.86,2388.07,8132.14,8.4326,392,38.74,23.1862,0
642.69,1593.33,1406.92,553.62,2388.13,9049.92,47.7,521.55,2388.09,8135.67,8.4576,393,39.07,23.2141,0
642.63,1581.24,1403.8,553.23,2388.03,9053.6,47.5,521.63,2388.05,8140.86,8.4236,392,38.94,23.343,0
641.99,1585.55,1411.86,553.69,2388.13,9062.62,47.41,521.68,2388.12,8134.21,8.4448,393,38.55,23.3491,0
642.23,1588.43,1403.07,553.26,2388.1,9057.22,47.58,521.82,2388.1,8137.55,8.4804,393,38.92,23.3163,0
642.86,1588.03,1407.81,553.52,2388.11,9061.57,47.52,521.91,2388.09,8135.86,8.4216,393,38.8,23.2903,0
642.66,1590.78,1407.9,553.64,2388.1,9056.2,47.39,521.26,2388.1,8137.72,8.4378,394,38.81,23.3655,0
642.45,1590.56,1412.61,553.88,2388.07,9055.21,47.59,521.3,2388.04,8136.66,8.4059,394,38.94,23.3218,0
642.77,1588.23,1410.44,553.99,2388.1,9057.0,47.51,521.42,2388.12,8136.03,8.4185,391,38.7,23.3342,0
642.86,1584.07,1409.85,553.12,2388.09,9045.6,47.58,521.3,2388.07,8136.97,8.418,393,38.9,23.305,0
642.14,1594.3,1402.37,553.34,2388.07,9057.28,47.35,521.81,2388.11,8139.45,8.4108,394,38.74,23.3972,0
642.85,1594.55,1406.57,553.8,2388.09,9063.15,47.57,521.28,2388.13,8131.54,8.4592,393,38.96,23.3012,0
642.91,1584.16,1409.84,553.06,2388.1,9062.76,47.65,521.3,2388.14,8139.96,8.4155,395,38.65,23.2812,0
642.89,1592.76,1409.34,553.74,2388.11,9053.83,47.61,521.04,2388.09,8134.3,8.436,394,38.67,23.2642,0
641.96,1590.8,1405.96,553.51,2388.09,9052.06,47.6,521.78,2388.11,8129.46,8.413,393,38.95,23.2755,0
642.56,1594.44,1411.13,553.26,2388.1,9055.29,47.52,521.75,2388.12,8140.99,8.4222,393,38.86,23.267,0
642.62,1587.86,1405.82,553.02,2388.09,9059.33,47.4,522.18,2388.08,8138.09,8.4513,392,39.02,23.3445,0
642.37,1590.53,1410.93,553.4,2388.1,9060.14,47.45,520.99,2388.08,8140.0,8.404,392,39.04,23.226,0
642.92,1594.46,1406.72,553.33,2388.05,9058.09,47.37,521.62,2388.08,8139.52,8.4436,392,38.67,23.3543,0
642.21,1592.74,1404.01,553.15,2388.11,9062.98,47.5,521.87,2388.06,8141.38,8.4322,393,38.94,23.3912,0
642.78,1594.82,1403.8,554.07,2388.04,9061.05,47.45,521.46,2388.12,8138.71,8.4077,394,38.82,23.2318,0
642.37,1594.12,1413.32,553.05,2388.14,9049.98,47.45,521.47,2388.11,8135.93,8.4612,394,38.87,23.3108,0
642.61,1584.02,1413.87,552.84,2388.1,9058.18,47.56,521.97,2388.14,8131.28,8.4369,394,38.8,23.3658,0
642.51,1589.07,1404.27,553.74,2388.08,9063.64,47.42,521.64,2388.1,8144.2,8.4227,394,38.69,23.3591,0
642.63,1585.86,1411.08,553.26,2388.12,9061.46,47.54,521.36,2388.14,8140.09,8.4149,393,39.0,23.293,0
642.23,1596.03,1406.18,553.4,2388.11,9057.73,47.61,521.47,2388.08,8137.1,8.4358,394,38.9,23.2968,0
642.61,1582.69,1399.34,553.22,2388.09,9060.4,47.48,522.14,2388.06,8133.47,8.4244,392,38.91,23.2965,0
642.8,1592.07,1402.07,553.46,2388.08,9053.94,47.53,521.86,2388.1,8136.91,8.4536,394,38.78,23.2062,0
642.6,1594.17,1410.38,553.04,2388.12,9062.3,47.59,521.59,2388.12,8131.35,8.439,393,38.99,23.1712,0
642.68,1586.39,1403.29,553.59,2388.13,9057.5,47.58,521.86,2388.07,8142.94,8.4566,395,38.83,23.2897,0
642.85,1587.87,1411.71,553.67,2388.1,9052.26,47.62,521.59,2388.07,8138.04,8.477,390,38.62,23.3134,0
643.05,1593.84,1410.46,554.39,2388.1,9056.67,47.46,521.06,2388.09,8141.04,8.4091,393,38.94,23.2666,0
642.94,1590.66,1408.67,553.61,2388.09,9058.86,47.62,521.68,2388.09,8135.55,8.4165,393,38.73,23.229,0
642.22,1591.39,1406.78,553.3,2388.09,9056.85,47.62,521.14,2388.06,8136.82,8.4562,390,38.78,23.2932,0
642.73,1591.12,1414.31,554.25,2388.13,9062.22,47.51,521.21,2388.08,8140.42,8.4381,392,38.76,23.2452,0
642.54,1591.82,1409.41,553.82,2388.11,9060.47,47.61,521.39,2388.17,8135.27,8.4537,394,38.93,23.3227,0
642.93,1589.96,1411.79,553.77,2388.09,9058.23,47.49,521.38,2388.05,8132.57,8.4445,395,38.72,23.2954,0
642.87,1586.46,1415.71,553.38,2388.06,9056.09,47.37,521.54,2388.12,8141.35,8.4046,392,38.89,23.2266,0
642.72,1584.67,1410.41,553.18,2388.14,9064.07,47.58,521.23,2388.1,8139.15,8.4548,393,38.82,23.2683,0
642.76,1588.78,1409.33,553.19,2388.12,9057.88,47.65,521.72,2388.11,8139.66,8.477,394,38.76,23.3218,0
642.98,1592.44,1407.09,553.44,2388.12,9059.92,47.44,520.77,2388.03,8138.42,8.4119,394,39.0,23.2637,0
643.34,1588.31,1407.96,553.59,2388.1,9056.17,47.49,520.7,2388.08,8131.86,8.4692,393,38.87,23.2975,0
642.88,1589.69,1406.53,553.71,2388.14,9067.65,47.56,521.63,2388.09,8143.04,8.4337,392,38.96,23.2119,0
642.75,1590.85,1412.63,553.27,2388.05,9066.09,47.59,521.37,2388.13,8138.58,8.4287,394,38.98,23.299,0
642.13,1588.28,1412.8,553.35,2388.11,9055.69,47.79,521.23,2388.11,8144.43,8.4056,393,38.82,23.2447,0
642.9,1593.79,1402.78,553.04,2388.09,9060.44,47.52,521.21,2388.05,8146.24,8.4112,392,38.76,23.175,0
642.47,1587.71,1406.15,553.21,2388.1,9062.17,47.66,521.02,2388.09,8143.73,8.4517,392,38.77,23.3331,0
642.74,1586.75,1407.51,553.4,2388.07,9062.51,47.37,521.42,2388.07,8137.21,8.4447,393,38.61,23.2227,0
642.53,1588.86,1408.95,553.55,2388.14,9061.25,47.55,521.04,2388.1,8144.3,8.4292,394,38.78,23.3566,0
642.95,1597.2,1411.47,553.6,2388.08,9057.25,47.31,521.94,2388.09,8136.97,8.3863,394,38.94,23.3206,0
642.93,1590.9,1412.87,552.76,2388.14,9066.14,47.63,520.66,2388.11,8139.76,8.4561,393,38.71,23.3149,0
643.2,1584.99,1410.14,554.31,2388.07,9066.42,47.53,521.32,2388.09,8143.06,8.4165,394,38.77,23.2396,0
642.78,1582.6,1406.3,553.15,2388.09,9064.28,47.31,520.97,2388.12,8140.1,8.4431,394,38.77,23.306,0
643.21,1590.21,1404.97,552.96,2388.1,9064.05,47.58,520.82,2388.07,8141.49,8.4168,393,38.66,23.3462,0
642.84,1584.29,1408.55,553.49,2388.12,9068.06,47.51,521.26,2388.08,8145.81,8.4242,394,38.82,23.2589,0
643.05,1598.85,1414.03,552.79,2388.08,9066.91,47.37,521.73,2388.04,8144.24,8.4679,394,39.0,23.2359,0
642.79,1590.43,1418.25,553.16,2388.13,9067.12,47.54,521.63,2388.14,8145.51,8.4684,393,38.87,23.29,0
642.95,1587.61,1410.23,553.68,2388.05,9068.69,47.55,521.23,2388.12,8146.86,8.4461,393,38.75,23.3104,0
642.58,1593.74,1416.13,552.6,2388.13,9074.47,47.77,521.46,2388.09,8149.73,8.4234,393,38.73,23.2496,0
642.51,1590.91,1410.02,552.94,2388.05,9064.09,47.57,521.87,2388.05,8145.81,8.4371,393,38.64,23.2385,0
642.98,1588.13,1412.34,552.71,2388.13,9063.33,47.61,521.28,2388.03,8143.21,8.4172,393,38.8,23.3132,0
642.89,1584.86,1412.78,553.42,2388.12,9073.67,47.68,521.57,2388.08,8145.08,8.4596,395,38.72,23.2199,0
642.56,1593.29,1408.46,554.1,2388.09,9071.3,47.27,520.81,2388.03,8147.78,8.4369,394,38.96,23.2136,0
642.78,1593.39,1412.04,553.44,2388.12,9068.22,47.78,521.44,2388.06,8147.14,8.4227,394,38.9,23.3333,0
642.98,1597.42,1414.86,553.73,2388.11,9062.6,47.75,520.85,2388.12,8148.34,8.4758,394,38.73,23.2955,0
642.65,1591.57,1417.22,553.56,2388.05,9066.89,47.48,521.41,2388.13,8144.01,8.4534,394,38.87,23.3309,0
643.52,1592.63,1412.81,553.34,2388.15,9067.29,47.69,521.18,2388.11,8145.31,8.4221,394,38.66,23.3003,0
642.36,1583.37,1407.82,552.65,2388.13,9074.41,47.7,521.26,2388.12,8147.53,8.4414,392,38.8,23.1497,0
642.59,1595.5,1409.09,552.72,2388.1,9079.35,47.57,521.32,2388.1,8148.39,8.4595,394,38.75,23.2431,0
643.32,1593.4,1413.69,552.83,2388.11,9069.01,47.73,521.06,2388.1,8146.34,8.4458,394,38.59,23.2403,0
642.95,1587.55,1413.53,552.95,2388.15,9077.44,47.55,520.97,2388.11,8151.73,8.4574,393,38.84,23.2927,0
643.21,1589.74,1415.34,553.34,2388.14,9068.53,47.71,520.62,2388.1,8148.29,8.4501,393,38.79,23.2752,0
642.57,1593.72,1408.09,552.84,2388.05,9074.03,47.68,520.4,2388.14,8149.59,8.4502,394,38.55,23.2462,0
643.13,1594.1,1410.86,553.41,2388.11,9078.58,47.53,520.8,2388.12,8152.88,8.4475,394,38.68,23.2126,0
643.28,1590.26,1414.54,553.37,2388.08,9075.37,47.75,521.57,2388.16,8149.36,8.4847,394,38.75,23.3012,0
642.9,1590.16,1412.15,552.3,2388.1,9074.06,47.78,521.29,2388.07,8151.25,8.4958,394,38.71,23.2348,0
642.92,1593.22,1414.53,553.3,2388.16,9074.19,47.6,521.02,2388.1,8153.63,8.4353,395,38.81,23.2802,0
642.88,1582.94,1408.0,553.08,2388.1,9077.55,47.61,520.83,2388.12,8152.51,8.4751,394,38.54,23.1653,0
642.78,1598.39,1418.32,552.89,2388.11,9080.4,47.64,520.95,2388.12,8149.36,8.4596,393,38.72,23.3051,0
643.39,1589.76,1414.51,552.85,2388.14,9068.97,47.65,521.22,2388.15,8153.74,8.4555,395,38.7,23.2549,0
643.12,1589.98,1416.63,552.69,2388.13,9084.03,47.77,521.21,2388.08,8158.16,8.4526,396,38.79,23.1676,0
642.19,1592.49,1411.57,552.77,2388.13,9077.67,47.59,521.23,2388.09,8156.7,8.4566,394,38.65,23.2317,0
643.25,1592.73,1409.92,552.74,2388.12,9078.64,47.88,521.08,2388.12,8149.97,8.4402,393,38.74,23.2929,0
642.4,1590.66,1415.4,552.91,2388.09,9080.9,47.58,520.9,2388.11,8161.46,8.4332,394,38.83,23.1578,0
643.06,1594.49,1420.97,552.88,2388.06,9082.8,47.57,521.14,2388.1,8155.25,8.4502,394,38.69,23.2251,0
643.01,1596.44,1411.48,553.19,2388.07,9074.17,47.76,521.21,2388.13,8159.29,8.433,395,38.73,23.2467,0
643.12,1595.22,1414.96,552.75,2388.11,9082.71,47.57,520.87,2388.12,8162.23,8.5017,392,38.65,23.1694,0
642.76,1595.96,1418.67,551.91,2388.13,9081.99,47.85,521.44,2388.07,8163.54,8.4446,395,38.68,23.2281,0
643.03,1585.89,1408.57,552.9,2388.14,9082.0,47.71,520.78,2388.14,8156.63,8.4838,395,38.79,23.2732,0
643.67,1592.31,1414.3,552.84,2388.15,9082.44,47.7,520.95,2388.15,8162.62,8.4628,395,38.69,23.3933,0
642.71,1601.18,1412.94,552.71,2388.12,9082.4,47.64,520.77,2388.09,8158.72,8.4777,394,38.84,23.2438,0
643.27,1597.19,1418.92,552.56,2388.15,9081.87,47.77,520.88,2388.15,8161.47,8.448,395,38.87,23.2494,0
642.59,1595.24,1413.21,552.66,2388.08,9085.59,47.82,520.71,2388.1,8158.22,8.4563,393,38.7,23.2775,0
643.05,1587.82,1414.59,552.81,2388.04,9091.8,47.76,520.33,2388.09,8163.47,8.4322,396,38.78,23.1092,0
643.07,1597.57,1418.82,552.14,2388.08,9090.13,47.82,521.22,2388.11,8164.86,8.4116,395,38.67,23.1022,0
642.95,1592.71,1419.52,552.51,2388.05,9094.23,47.85,520.9,2388.09,8165.49,8.4794,395,38.67,23.1766,0
643.17,1595.73,1421.87,552.6,2388.16,9086.35,47.84,520.7,2388.1,8166.49,8.4554,393,38.73,23.2046,0
643.69,1595.99,1418.5,552.91,2388.19,9098.66,47.77,521.07,2388.1,8166.1,8.4572,394,38.61,23.2138,0
642.98,1590.64,1417.78,552.19,2388.13,9099.87,47.76,520.8,2388.13,8165.13,8.5038,393,38.6,23.1608,0
643.24,1599.02,1417.34,552.61,2388.12,9096.29,47.78,520.82,2388.14,8171.5,8.4764,395,38.49,23.1211,0
643.11,1592.77,1422.49,552.84,2388.08,9101.92,47.71,521.21,2388.14,8170.64,8.4447,394,38.64,23.2517,0
642.93,1593.15,1420.71,552.82,2388.2,9099.01,47.79,520.95,2388.14,8173.3,8.4903,394,38.59,23.2389,0
643.14,1598.42,1420.01,552.51,2388.15,9104.41,47.84,520.6,2388.13,8169.16,8.4811,393,38.64,23.284,0
643.28,1598.29,1426.52,552.84,2388.09,9101.7,47.86,520.1,2388.16,8171.99,8.4892,394,38.85,23.1497,0
643.07,1594.69,1413.6,551.73,2388.13,9100.81,47.76,520.51,2388.13,8173.51,8.5033,393,38.63,23.0761,0
643.32,1595.55,1424.19,552.29,2388.11,9107.28,47.78,520.54,2388.1,8179.36,8.4915,395,38.64,23.1678,0
642.84,1598.36,1422.59,552.88,2388.14,9112.81,47.9,521.08,2388.11,8178.82,8.5333,397,38.47,23.2542,0
642.88,1595.65,1423.84,551.76,2388.17,9107.19,47.67,520.56,2388.11,8183.99,8.5018,395,38.51,23.1509,0
643.0,1594.56,1419.82,553.03,2388.17,9110.0,47.74,520.96,2388.09,8183.12,8.509,397,38.71,23.1809,0
643.71,1603.7,1424.19,552.33,2388.13,9112.74,47.9,520.52,2388.09,8180.12,8.4818,395,38.64,23.1287,0
643.23,1599.5,1417.04,551.78,2388.16,9122.41,48.03,520.84,2388.13,8183.6,8.5129,394,38.65,23.2254,0
643.21,1596.17,1423.23,552.01,2388.19,9119.85,47.91,520.24,2388.11,8181.45,8.4997,395,38.55,23.1753,0
643.46,1602.85,1421.16,552.1,2388.16,9124.86,48.03,520.18,2388.14,8185.03,8.5221,394,38.64,23.0922,0
643.39,1600.67,1421.84,551.97,2388.12,9123.27,48.01,520.89,2388.16,8189.18,8.4655,394,38.8,23.2275,0
643.6,1609.06,1428.92,551.98,2388.15,9126.03,47.76,520.04,2388.12,8195.98,8.4907,395,38.73,23.1447,0
643.54,1597.82,1421.46,551.85,2388.14,9121.6,47.92,521.02,2388.13,8192.52,8.4987,396,38.57,23.13,0
643.73,1598.38,1421.08,552.27,2388.14,9129.24,47.78,519.94,2388.17,8193.7,8.5,397,38.31,23.1185,1
643.23,1602.57,1418.94,551.8,2388.16,9124.75,47.8,520.35,2388.15,8199.6,8.5346,396,38.56,23.1418,1
643.08,1600.58,1426.46,551.96,2388.11,9134.47,48.05,520.44,2388.12,8205.35,8.4948,396,38.53,23.0528,1
643.71,1599.54,1419.52,552.08,2388.17,9133.8,47.87,520.4,2388.16,8205.99,8.4988,395,38.48,23.0585,1
643.43,1604.86,1432.39,552.42,2388.16,9136.94,48.12,520.61,2388.14,8207.5,8.4845,397,38.45,23.0453,1
643.17,1610.57,1427.79,552.3,2388.17,9131.0,48.07,520.74,2388.17,8208.97,8.5075,396,38.58,23.1415,1
643.53,1612.88,1418.86,551.15,2388.15,9146.79,48.11,520.5,2388.2,8212.93,8.554,396,38.28,23.1357,1
643.77,1597.42,1429.73,551.2,2388.17,9140.98,48.04,519.8,2388.13,8210.94,8.5109,397,38.49,23.209,1
643.5,1602.21,1432.17,551.85,2388.11,9144.17,48.34,520.26,2388.19,8210.25,8.5269,396,38.43,23.0185,1
643.87,1605.83,1431.55,551.48,2388.16,9149.29,48.28,520.08,2388.15,8218.44,8.5015,397,38.35,23.1104,1
644.26,1610.89,1430.32,550.99,2388.15,9153.32,48.22,519.76,2388.16,8211.76,8.5477,397,38.53,23.1291,2
642.88,1587.54,1403.23,552.82,2388.09,9058.57,47.46,521.6,2388.09,8137.36,8.4549,392,38.8,23.2687,0
642.88,1590.81,1411.67,553.85,2388.11,9055.07,47.43,521.44,2388.07,8141.56,8.4449,393,38.91,23.3892,0
642.57,1589.04,1407.39,553.5,2388.1,9062.75,47.61,521.85,2388.04,8140.02,8.4161,393,38.9,23.1882,0
643.18,1593.24,1408.2,553.41,2388.1,9056.91,47.54,521.17,2388.12,8138.78,8.4396,393,38.87,23.2598,0
642.38,1590.53,1407.83,553.57,2388.12,9057.83,47.54,521.05,2388.09,8142.3,8.4802,393,39.06,23.3189,0
642.42,1588.53,1406.54,553.79,2388.14,9059.66,47.27,521.66,2388.09,8147.72,8.4172,394,38.91,23.3354,0
642.47,1591.83,1404.6,553.38,2388.12,9058.61,47.37,521.67,2388.1,8142.97,8.4311,394,38.88,23.429,0
642.26,1595.78,1403.33,553.65,2388.14,9055.67,47.47,521.33,2388.13,8139.21,8.4473,394,38.83,23.3932,0
642.62,1586.54,1408.97,553.88,2388.07,9061.36,47.26,521.33,2388.07,8142.2,8.438,393,38.63,23.2255,0
642.64,1586.29,1413.81,554.64,2388.1,9061.74,47.17,521.87,2388.12,8138.49,8.4202,394,38.94,23.3552,0
642.64,1592.1,1402.62,553.63,2388.05,9064.29,47.44,521.72,2388.13,8140.28,8.4274,394,38.82,23.2255,0
642.3,1592.85,1407.39,552.55,2388.13,9057.69,47.49,521.84,2388.07,8137.4,8.4021,395,38.93,23.1847,0
642.75,1589.15,1409.72,553.58,2388.16,9059.01,47.8,521.63,2388.09,8141.51,8.4407,394,38.78,23.3103,0
642.4,1589.03,1406.46,553.2,2388.08,9058.77,47.43,521.59,2388.06,8140.28,8.4318,392,38.82,23.2624,0
642.84,1586.6,1407.27,553.38,2388.05,9059.64,47.63,521.63,2388.16,8134.56,8.4218,394,38.95,23.3988,0
642.43,1584.07,1405.92,553.53,2388.12,9052.41,47.54,521.72,2388.07,8138.77,8.4326,395,38.94,23.3217,0
642.56,1593.7,1396.55,552.92,2388.11,9050.59,47.56,521.26,2388.1,8140.49,8.4495,394,38.92,23.2859,0
642.66,1587.51,1406.41,554.08,2388.1,9048.91,47.47,521.56,2388.08,8139.42,8.4212,392,38.77,23.3168,0
642.54,1591.13,1406.7,553.96,2388.11,9060.99,47.62,521.3,2388.07,8140.25,8.4424,391,38.93,23.2043,0
642.65,1589.79,1407.12,553.24,2388.1,9060.2,47.45,521.44,2388.07,8133.81,8.394,393,38.97,23.2942,0
642.31,1585.18,1417.39,554.54,2388.12,9055.23,47.55,521.97,2388.12,8132.92,8.4251,393,39.01,23.419,0
642.03,1589.16,1405.64,553.06,2388.11,9062.86,47.42,521.12,2388.12,8137.94,8.4183,394,38.71,23.3975,0
642.93,1595.08,1409.33,553.12,2388.1,9063.13,47.63,521.58,2388.08,8138.47,8.46,392,38.77,23.2435,0
642.63,1589.49,1412.8,553.67,2388.08,9064.67,47.5,521.67,2388.09,8138.32,8.4272,394,38.92,23.2356,0
642.26,1588.91,1409.97,553.4,2388.06,9059.0,47.44,520.82,2388.06,8135.34,8.4329,394,38.84,23.3075,0
642.74,1590.78,1407.04,554.08,2388.08,9056.2,47.47,521.76,2388.14,8138.29,8.4652,392,38.83,23.2542,0
642.61,1583.36,1406.8,553.47,2388.11,9061.27,47.5,521.39,2388.16,8141.91,8.4409,392,38.87,23.3583,0
643.21,1591.82,1409.04,554.03,2388.12,9057.41,47.44,521.86,2388.11,8146.12,8.4266,391,38.71,23.3203,0
642.92,1583.32,1406.08,553.4,2388.09,9058.04,47.42,521.19,2388.17,8137.37,8.4098,394,38.98,23.4181,0
643.11,1589.3,1413.34,553.3,2388.09,9057.51,47.51,522.05,2388.09,8140.85,8.3914,393,38.82,23.274,0
642.83,1593.13,1391.4,553.38,2388.1,9061.02,47.58,521.67,2388.11,8141.75,8.4401,392,39.09,23.3422,0
642.35,1589.81,1409.75,552.85,2388.11,9062.39,47.55,521.89,2388.13,8139.32,8.4473,392,38.79,23.4354,0
642.49,1585.59,1413.07,554.05,2388.1,9059.82,47.39,521.73,2388.13,8141.55,8.4325,395,38.81,23.2476,0
642.62,1592.83,1407.9,553.71,2388.06,9061.47,47.59,521.7,2388.07,8137.26,8.4299,394,38.87,23.3331,0
642.9,1599.38,1408.93,553.72,2388.13,9061.49,47.45,521.37,2388.05,8135.89,8.4524,395,38.82,23.3082,0
642.84,1592.8,1403.36,553.39,2388.08,9055.06,47.63,522.09,2388.12,8142.16,8.4708,393,38.92,23.3096,0
