s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,target
642.33,1585.98,1407.92,553.48,2388.07,9067.05,47.5,521.46,2388.0,8147.87,8.429,393,38.73,23.2569,0
642.27,1584.96,1413.55,553.3,2388.12,9070.81,47.34,521.77,2388.02,8147.38,8.4549,395,38.74,23.218,0
642.12,1588.32,1410.49,553.27,2388.08,9073.59,47.53,521.85,2388.0,8138.85,8.4165,392,38.93,23.2349,0
643.0,1589.67,1405.43,553.95,2388.0,9064.19,47.43,521.45,2388.09,8146.89,8.437,393,38.82,23.3666,0
642.32,1591.4,1408.72,553.36,2388.05,9071.29,47.43,521.81,2388.04,8140.98,8.4093,394,38.79,23.3088,0
642.39,1589.47,1412.55,553.68,2388.03,9066.36,47.43,521.37,2388.08,8144.26,8.4534,393,38.92,23.2416,0
642.56,1591.0,1408.27,553.66,2388.1,9060.41,47.42,521.09,2388.08,8140.63,8.4414,394,38.71,23.2201,0
642.43,1587.86,1404.24,553.28,2388.11,9069.36,47.42,522.19,2388.07,8148.2,8.4527,392,38.93,23.3279,0
643.23,1588.09,1410.34,553.75,2388.02,9068.8,47.6,522.0,2388.06,8152.58,8.47,393,38.68,23.3118,0
642.4,1590.5,1415.84,552.62,2388.06,9068.28,47.5,521.29,2388.12,8147.03,8.4784,394,38.93,23.3211,0
643.24,1595.19,1401.75,553.1,2388.05,9065.03,47.74,521.37,2388.06,8149.31,8.4333,392,38.8,23.3329,0
642.88,1588.28,1406.05,553.76,2388.05,9059.6,47.49,521.19,2388.09,8142.01,8.4568,392,38.98,23.2256,0
642.63,1587.95,1411.39,552.92,2388.08,9065.82,47.63,521.38,2388.09,8142.93,8.422,393,38.74,23.2705,0
642.86,1592.18,1413.81,553.22,2388.08,9065.37,47.62,521.39,2388.09,8144.35,8.4337,393,38.68,23.2611,0
643.05,1595.62,1408.83,553.27,2388.07,9076.74,47.5,520.84,2388.11,8144.17,8.4548,392,38.82,23.341,0
642.75,1594.66,1411.37,553.69,2388.1,9065.19,47.6,521.33,2388.11,8148.43,8.41,392,38.83,23.1518,0
642.71,1590.01,1401.82,553.24,2388.12,9070.67,47.44,521.53,2388.15,8145.15,8.4084,394,38.7,23.2632,0
642.47,1587.34,1402.53,553.19,2388.11,9067.14,47.53,521.7,2388.06,8145.41,8.4547,393,38.82,23.1446,0
642.92,1595.45,1403.2,552.9,2388.06,9073.36,47.46,521.25,2388.06,8148.33,8.4324,393,38.88,23.2356,0
642.67,1594.25,1406.57,552.62,2388.1,9075.09,47.51,521.46,2388.1,8149.33,8.47,393,38.96,23.1901,0
642.2,1591.06,1410.34,553.65,2388.13,9071.46,47.64,521.86,2388.07,8150.18,8.4176,393,38.92,23.2321,0
642.5,1586.36,1414.49,553.21,2388.03,9072.8,47.62,521.13,2388.1,8144.65,8.4723,394,38.7,23.3738,0
642.58,1594.94,1411.57,553.45,2388.1,9072.99,47.57,521.21,2388.02,8148.42,8.4354,392,38.66,23.3156,0
642.17,1588.34,1411.36,553.72,2388.12,9076.91,47.4,521.74,2388.06,8148.07,8.4453,394,38.73,23.3623,0
642.77,1589.0,1404.91,553.69,2388.07,9078.16,47.48,521.52,2388.11,8154.4,8.4516,394,38.92,23.2053,0
642.89,1587.05,1407.67,554.07,2388.03,9069.94,47.49,521.19,2388.07,8148.84,8.4173,393,38.71,23.2901,0
642.34,1587.17,1413.98,553.25,2388.1,9078.15,47.4,521.03,2388.04,8147.59,8.4525,392,38.82,23.331,0
642.8,1589.61,1406.24,553.78,2388.07,9070.58,47.54,521.15,2388.09,8149.37,8.4605,394,38.63,23.2639,0
642.9,1588.23,1411.91,553.78,2388.09,9073.56,47.53,521.09,2388.08,8156.12,8.4694,394,38.76,23.2153,0
642.94,1594.26,1404.87,553.55,2388.12,9075.59,47.51,521.33,2388.15,8147.5,8.4411,395,38.98,23.3351,0
643.33,1590.47,1405.9,553.41,2388.14,9078.05,47.64,521.26,2388.06,8149.53,8.4579,394,38.94,23.2889,0
642.86,1593.34,1404.13,553.83,2388.11,9069.99,47.55,521.49,2388.11,8149.89,8.4807,394,38.62,23.1041,0
642.59,1599.05,1407.12,552.65,2388.16,9078.77,47.48,521.27,2388.12,8149.39,8.4463,393,38.88,23.3437,0
642.6,1586.42,1415.65,552.38,2388.07,9071.16,47.56,521.3,2388.06,8156.92,8.4469,393,38.91,23.1779,0
642.5,1595.22,1407.99,553.7,2388.04,9077.15,47.48,521.06,2388.03,8152.88,8.454,395,38.9,23.3216,0
642.24,1595.09,1410.51,552.94,2388.07,9085.29,47.53,521.3,2388.11,8151.79,8.4298,392,38.83,23.2812,0
642.85,1597.51,1414.31,552.44,2388.08,9072.89,47.73,521.36,2388.12,8154.11,8.4636,393,38.79,23.2286,0
642.57,1587.44,1416.4,553.63,2388.11,9084.62,47.6,521.13,2388.09,8150.92,8.4601,392,38.75,23.2974,0
643.1,1589.41,1413.81,553.03,2388.14,9081.13,47.48,521.37,2388.11,8158.11,8.4386,394,39.16,23.2703,0
642.88,1591.29,1410.87,553.38,2388.07,9079.25,47.46,521.59,2388.09,8162.95,8.4702,393,38.63,23.1323,0
642.52,1598.77,1413.76,552.39,2388.08,9075.98,47.53,521.33,2388.11,8154.85,8.461,395,38.78,23.315,0
642.39,1595.6,1416.64,553.05,2388.1,9082.99,47.72,520.97,2388.1,8157.08,8.462,395,38.84,23.2767,0
643.16,1593.07,1415.95,553.47,2388.08,9081.04,47.56,520.54,2388.09,8155.83,8.4564,393,38.78,23.2685,0
642.74,1592.84,1409.06,552.57,2388.1,9078.56,47.56,520.95,2388.09,8152.35,8.4526,394,38.98,23.276,0
642.56,1594.72,1412.12,552.9,2388.09,9085.2,47.65,521.45,2388.08,8154.28,8.4578,396,38.6,23.3061,0
642.59,1590.82,1406.06,553.19,2388.11,9078.28,47.37,520.84,2388.1,8158.69,8.4572,394,38.75,23.2107,0
643.0,1595.74,1406.22,553.19,2388.08,9076.15,47.63,521.14,2388.1,8153.67,8.4546,393,38.8,23.2919,0
642.77,1598.47,1411.32,552.86,2388.11,9078.56,47.67,520.57,2388.05,8157.22,8.4703,393,38.71,23.3597,0
643.63,1585.91,1409.45,552.67,2388.13,9082.64,47.74,521.8,2388.05,8163.14,8.4572,395,38.67,23.394,0
643.11,1588.95,1413.42,552.93,2388.08,9087.31,47.59,521.52,2388.08,8154.68,8.4221,391,38.81,23.156,0
642.51,1590.73,1409.63,552.35,2388.13,9082.67,47.6,520.95,2388.07,8159.57,8.4967,392,38.75,23.2984,0
643.29,1593.02,1410.48,552.96,2388.1,9083.08,47.58,521.1,2388.11,8166.79,8.45,394,38.78,23.1907,0
643.15,1599.2,1417.97,553.54,2388.11,9089.71,47.77,521.16,2388.13,8165.57,8.4597,392,38.77,23.1555,0
642.76,1584.96,1405.74,553.18,2388.08,9089.61,47.6,520.92,2388.05,8162.29,8.4781,394,38.7,23.2894,0
642.94,1593.96,1406.33,552.75,2388.09,9093.26,47.57,521.56,2388.09,8168.81,8.4674,395,38.82,23.289,0
642.73,1595.25,1422.99,553.16,2388.11,9089.86,47.55,520.93,2388.08,8161.76,8.4756,394,38.74,23.3026,0
642.86,1601.14,1416.22,552.95,2388.09,9090.25,47.64,520.84,2388.14,8166.46,8.4616,395,38.66,23.2557,0
642.7,1593.19,1408.42,553.04,2388.11,9087.97,47.64,520.97,2388.15,8163.75,8.4575,393,38.8,23.221,0
643.46,1589.54,1410.75,552.93,2388.03,9093.51,47.74,521.12,2388.09,8167.0,8.4526,394,38.56,23.1587,0
642.85,1586.99,1411.99,552.43,2388.07,9091.22,47.62,520.64,2388.04,8161.54,8.4697,395,38.84,23.1504,0
642.86,1592.46,1414.93,552.76,2388.11,9088.5,47.66,521.05,2388.11,8165.28,8.4722,394,38.7,23.2403,0
643.07,1600.12,1412.27,552.29,2388.11,9091.62,47.53,520.64,2388.05,8168.99,8.4303,394,38.74,23.2021,0
642.8,1590.54,1417.1,552.43,2388.16,9095.69,47.69,520.4,2388.1,8164.2,8.4657,394,38.7,23.1475,0
642.99,1591.27,1414.88,553.4,2388.1,9098.48,47.52,521.05,2388.07,8174.41,8.495,395,38.66,23.1985,0
642.93,1587.54,1413.29,552.81,2388.09,9103.29,47.76,521.35,2388.11,8173.79,8.4224,394,38.65,23.1507,0
643.02,1593.0,1419.02,553.73,2388.13,9102.08,47.7,521.17,2388.11,8176.98,8.4719,392,38.71,23.2835,0
643.44,1584.73,1417.52,552.59,2388.11,9096.55,47.72,521.08,2388.1,8172.43,8.4911,394,38.48,23.1967,0
643.33,1593.69,1414.27,552.82,2388.09,9097.53,47.97,520.72,2388.16,8169.24,8.5069,395,38.75,23.1277,0
642.86,1594.78,1417.02,551.97,2388.11,9099.73,47.7,521.43,2388.15,8168.88,8.4933,393,38.56,23.1401,0
642.86,1590.89,1410.38,552.9,2388.11,9099.03,47.65,521.58,2388.1,8171.56,8.4643,396,38.73,23.2084,0
643.14,1592.95,1409.5,552.91,2388.08,9111.01,47.85,520.53,2388.12,8179.29,8.4669,393,38.69,23.1557,0
643.4,1590.3,1421.17,552.48,2388.08,9103.25,47.61,520.58,2388.1,8174.4,8.4696,393,38.82,23.2383,0
643.17,1610.14,1419.84,552.52,2388.09,9104.05,47.66,521.01,2388.08,8179.24,8.4818,394,38.74,23.2412,0
643.26,1592.59,1418.39,552.21,2388.12,9107.79,47.99,520.68,2388.1,8181.81,8.5121,396,38.88,23.2412,0
642.79,1599.95,1417.31,553.02,2388.12,9114.36,47.83,520.62,2388.11,8179.22,8.485,394,38.74,23.2144,0
642.92,1595.61,1415.52,552.31,2388.1,9108.1,47.55,520.58,2388.08,8180.29,8.4967,394,38.58,23.135,0
643.02,1598.32,1420.72,552.36,2388.08,9116.68,47.72,520.85,2388.09,8178.04,8.4695,395,38.79,23.204,0
643.19,1593.26,1418.78,552.58,2388.12,9108.72,47.81,520.28,2388.11,8184.63,8.477,396,38.74,23.2687,0
643.22,1599.85,1421.7,552.28,2388.14,9113.24,47.73,520.31,2388.17,8179.94,8.4975,394,38.73,23.2821,0
642.56,1590.82,1415.32,552.25,2388.14,9116.69,47.78,520.85,2388.07,8183.4,8.4795,394,38.65,23.2086,0
643.1,1601.06,1422.56,551.85,2388.14,9113.62,47.87,521.21,2388.14,8181.76,8.4519,394,38.65,23.0896,0
643.58,1602.55,1419.57,552.66,2388.08,9117.78,47.83,521.15,2388.12,8187.58,8.486,395,38.58,23.1,0
643.42,1601.32,1419.74,552.66,2388.1,9117.32,47.81,520.59,2388.11,8189.36,8.4736,396,38.58,23.2538,0
642.77,1601.29,1418.78,552.13,2388.13,9120.39,47.77,520.87,2388.11,8195.13,8.4565,396,38.63,23.0932,0
643.41,1599.66,1415.32,552.92,2388.1,9122.53,47.84,521.03,2388.17,8191.31,8.5046,395,38.67,23.2376,0
643.22,1591.4,1417.64,552.44,2388.16,9123.99,47.86,520.91,2388.11,8194.71,8.521,396,38.58,23.21,0
643.45,1604.03,1421.08,552.63,2388.13,9126.7,47.88,520.41,2388.09,8194.55,8.4976,395,38.62,23.081,0
643.48,1597.72,1419.03,552.24,2388.17,9125.75,47.89,520.66,2388.13,8191.1,8.4974,396,38.68,23.1899,0
643.21,1596.12,1418.7,552.58,2388.15,9133.19,47.72,520.7,2388.12,8195.12,8.4777,395,38.42,23.1092,0
643.18,1600.96,1412.98,552.15,2388.11,9129.07,47.76,520.67,2388.13,8199.88,8.4759,397,38.71,23.0938,0
643.36,1599.16,1418.46,552.31,2388.13,9131.6,47.97,520.39,2388.16,8199.66,8.4928,396,38.55,23.0697,0
643.52,1604.74,1421.05,552.19,2388.19,9134.8,47.92,520.44,2388.16,8203.53,8.4883,397,38.52,23.1732,0
643.06,1593.95,1424.35,551.84,2388.17,9141.75,48.02,520.53,2388.16,8200.4,8.5054,396,38.57,23.2029,0
643.25,1601.11,1427.22,551.67,2388.13,9136.63,47.88,520.46,2388.15,8203.44,8.5127,396,38.51,23.0462,1
643.75,1598.98,1422.41,552.3,2388.18,9146.83,48.35,520.62,2388.17,8211.62,8.5046,396,38.45,23.0505,1
643.91,1599.92,1425.4,552.49,2388.12,9144.14,47.98,519.85,2388.17,8204.7,8.5215,396,38.43,23.1659,1
643.63,1597.71,1425.85,552.34,2388.14,9144.57,48.06,520.11,2388.19,8214.84,8.4984,396,38.43,23.0691,1
643.93,1599.6,1425.76,552.06,2388.12,9151.28,48.13,520.39,2388.12,8220.08,8.4878,396,38.39,23.1228,1
643.29,1607.37,1425.41,551.59,2388.15,9157.54,48.01,519.79,2388.23,8216.41,8.4646,395,38.48,23.0289,1
643.83,1601.08,1431.68,552.2,2388.14,9155.1,48.11,520.47,2388.13,8216.68,8.5044,397,38.37,23.0613,1
643.53,1602.3,1428.02,552.04,2388.14,9164.23,48.07,519.49,2388.16,8216.6,8.5151,397,38.38,22.9959,1
643.61,1602.13,1424.76,551.73,2388.19,9163.9,48.09,520.24,2388.15,8220.91,8.4963,396,38.41,23.0797,1
643.44,1601.27,1426.19,551.45,2388.18,9166.06,48.08,520.41,2388.12,8228.95,8.5213,396,38.36,23.0603,1
643.94,1597.74,1434.09,551.46,2388.17,9162.57,48.33,520.01,2388.14,8230.84,8.5014,397,38.36,22.9984,2
642.25,1589.5,1401.87,553.94,2388.06,9061.4,47.45,521.22,2388.05,8138.2,8.4282,392,38.83,23.3682,0
642.49,1589.83,1406.99,553.99,2388.05,9059.03,47.33,521.51,2388.06,8137.11,8.4087,393,38.77,23.3206,0
642.53,1589.32,1400.83,553.5,2388.05,9052.52,47.37,521.3,2388.07,8136.42,8.3998,393,38.94,23.2977,0
642.2,1588.27,1399.64,554.54,2388.09,9067.84,47.18,522.4,2388.06,8139.33,8.4467,393,39.08,23.3072,0
642.23,1583.66,1400.4,554.62,2388.06,9050.17,47.34,521.46,2388.05,8132.84,8.376,393,38.97,23.4655,0
642.01,1587.18,1401.92,554.19,2388.05,9051.72,47.39,521.64,2388.07,8140.22,8.406,393,38.88,23.315,0
642.4,1589.78,1408.96,553.81,2388.04,9055.41,47.35,521.85,2388.07,8142.37,8.4104,392,38.91,23.3393,0
642.84,1587.55,1416.7,553.94,2388.06,9058.74,47.21,521.78,2388.05,8140.81,8.4298,394,38.98,23.3395,0
642.43,1587.82,1406.31,553.0,2388.04,9048.74,47.41,521.42,2388.13,8138.9,8.415,394,38.87,23.3598,0
642.36,1580.89,1406.41,554.3,2388.04,9058.32,47.46,522.08,2388.06,8136.61,8.4281,391,39.02,23.4417,0
642.15,1588.7,1404.76,554.36,2388.04,9063.46,47.33,522.3,2388.03,8135.09,8.4159,393,38.95,23.4215,0
642.27,1592.84,1400.14,554.21,2388.02,9054.41,47.32,522.02,2388.07,8139.63,8.4659,391,39.03,23.4061,0
642.45,1590.13,1402.35,553.97,2388.08,9056.18,47.27,521.76,2388.0,8131.11,8.4274,391,38.77,23.3665,0
642.86,1585.07,1400.46,554.13,2388.07,9049.4,47.41,521.53,2388.01,8139.37,8.3957,392,39.02,23.3227,0
642.65,1585.83,1407.15,554.13,2388.05,9055.17,47.24,520.94,2388.05,8138.42,8.3967,392,38.91,23.3144,0
642.12,1585.54,1396.67,553.85,2388.08,9054.29,47.59,521.86,2388.08,8135.14,8.3955,392,38.92,23.409,0
642.31,1587.72,1399.77,554.21,2388.07,9050.59,47.23,521.87,2388.05,8139.51,8.4246,392,38.77,23.4234,0
642.41,1579.41,1403.72,553.93,2388.05,9048.7,47.51,521.95,2388.06,8139.55,8.3914,392,39.0,23.2559,0
642.23,1588.51,1407.22,553.91,2388.06,9048.49,47.25,521.38,2388.04,8135.17,8.4101,393,38.95,23.4109,0
643.07,1592.18,1409.41,553.7,2388.05,9053.43,47.28,521.4,2388.07,8140.38,8.4165,393,39.19,23.3626,0
642.46,1584.32,1409.2,553.92,2388.09,9056.49,47.42,522.4,2388.0,8136.93,8.398,391,38.85,23.3323,0
642.02,1587.78,1403.48,554.15,2388.03,9060.22,47.53,522.23,2388.05,8139.27,8.4275,391,38.95,23.3704,0
642.74,1586.29,1407.88,553.54,2388.02,9057.71,47.31,521.82,2388.09,8136.42,8.4283,393,38.77,23.3239,0
641.87,1589.7,1400.9,553.75,2388.03,9059.84,47.51,522.11,2388.04,8135.13,8.4089,392,39.03,23.4284,0
642.05,1590.48,1410.74,553.88,2388.11,9062.81,47.57,521.94,2388.08,8138.08,8.4171,392,38.89,23.355,0
643.02,1586.54,1399.08,554.2,2388.08,9063.19,47.32,522.1,2388.04,8136.61,8.4336,393,38.85,23.2809,0
642.84,1580.38,1402.64,554.09,2388.05,9059.42,47.37,521.27,2388.02,8136.55,8.4223,392,38.91,23.4519,0
643.01,1588.44,1404.87,554.33,2388.09,9055.71,47.34,521.42,2388.03,8141.81,8.4358,393,38.83,23.3231,0
642.35,1586.64,1405.61,554.01,2388.1,9048.11,47.48,521.47,2388.05,8144.91,8.4392,392,38.82,23.3867,0
642.6,1586.51,1396.77,554.15,2388.03,9048.18,47.43,521.74,2388.07,8137.09,8.4152,392,38.93,23.3005,0
642.52,1590.76,1402.33,554.6,2388.08,9053.65,47.5,521.89,2388.08,8137.81,8.4084,394,38.94,23.3222,0
642.69,1596.28,1400.43,553.44,2388.03,9056.28,47.37,521.84,2388.1,8131.79,8.4338,393,38.92,23.2817,0
642.33,1586.07,1408.38,553.96,2388.1,9060.98,47.35,521.85,2388.04,8135.25,8.4258,391,38.69,23.3466,0
642.28,1590.47,1405.59,554.27,2388.07,9055.94,47.36,522.02,2388.06,8137.13,8.4215,391,39.01,23.3414,0
642.58,1586.61,1402.57,554.44,2388.03,9052.82,47.25,521.61,2388.09,8136.89,8.4218,392,38.87,23.2547,0
642.86,1580.39,1405.98,554.16,2388.07,9057.05,47.38,521.6,2388.04,8137.64,8.4057,392,38.89,23.3219,0
642.59,1591.21,1402.95,554.39,2388.04,9059.27,47.37,521.57,2388.09,8139.28,8.4173,393,39.15,23.3206,0
641.93,1592.56,1396.15,554.3,2388.05,9059.56,47.21,521.7,2388.08,8138.43,8.4235,393,39.06,23.3351,0
642.73,1581.18,1401.27,553.99,2388.02,9059.07,47.33,521.5,2388.12,8143.93,8.4327,392,39.06,23.3584,0
641.62,1592.06,1399.35,554.6,2388.07,9056.05,47.37,521.64,2388.04,8139.45,8.4182,395,39.12,23.3576,0
642.63,1582.33,1406.82,553.05,2388.07,9054.24,47.33,521.92,2388.07,8139.2,8.4059,392,38.9,23.226,0
643.01,1588.39,1403.91,553.33,2388.09,9066.33,47.64,521.47,2388.07,8139.15,8.4058,391,38.91,23.3218,0
642.4,1590.54,1398.85,554.12,2388.09,9053.88,47.36,521.83,2388.04,8134.97,8.4211,393,38.89,23.3196,0
642.67,1588.97,1397.97,552.55,2388.11,9056.0,47.58,521.61,2388.1,8138.74,8.4454,395,38.78,23.3451,0
642.68,1592.77,1399.74,553.87,2388.04,9061.22,47.46,521.56,2388.07,8139.0,8.4138,392,38.9,23.41,0
642.3,1591.91,1403.67,553.82,2388.04,9054.91,47.46,521.56,2388.09,8136.27,8.4125,393,38.99,23.3152,0
643.04,1597.01,1406.95,553.97,2388.05,9057.8,47.45,522.03,2388.08,8136.36,8.4127,394,39.24,23.3204,0
642.63,1579.64,1409.17,553.86,2388.04,9069.85,47.6,521.94,2388.04,8138.75,8.4168,393,38.98,23.3039,0
642.3,1589.31,1402.99,554.16,2388.0,9059.78,47.25,521.35,2388.06,8137.2,8.4088,392,38.76,23.3652,0
642.45,1582.3,1399.43,553.2,2388.09,9049.71,47.28,522.28,2388.05,8136.91,8.4465,393,39.0,23.3485,0
642.14,1582.8,1406.39,553.67,2388.05,9052.26,47.3,521.66,2388.1,8139.72,8.4065,392,38.85,23.2969,0
642.26,1586.66,1405.07,553.49,2388.06,9058.54,47.47,521.88,2388.08,8134.69,8.4305,391,38.9,23.3715,0
642.53,1583.73,1403.69,552.88,2388.05,9058.43,47.27,522.09,2388.05,8138.0,8.4264,392,38.84,23.3517,0
642.36,1596.41,1406.94,553.56,2388.02,9050.51,47.55,521.7,2388.02,8142.86,8.4126,392,38.82,23.3169,0
642.94,1581.86,1410.96,553.74,2388.08,9060.73,47.45,521.71,2388.1,8139.75,8.3787,392,38.89,23.2523,0
642.05,1586.7,1406.67,554.47,2388.11,9065.75,47.38,521.8,2388.07,8138.91,8.3971,392,38.87,23.2997,0
642.1,1587.87,1398.25,554.47,2388.07,9062.29,47.33,521.83,2388.07,8143.6,8.4383,393,38.8,23.4227,0
642.27,1592.66,1404.54,554.24,2388.09,9062.17,47.41,521.3,2388.14,8135.08,8.4158,392,39.18,23.1574,0
642.61,1586.78,1401.55,552.8,2388.11,9055.03,47.56,521.97,2388.11,8136.3,8.4377,392,38.89,23.2869,0
642.73,1587.71,1411.19,554.16,2388.13,9061.05,47.29,521.5,2388.04,8139.74,8.4481,392,38.96,23.3203,0
642.3,1585.95,1401.61,552.97,2388.07,9056.22,47.5,522.28,2388.12,8137.39,8.436,392,38.81,23.3766,0
642.42,1586.17,1410.88,552.71,2388.06,9058.7,47.54,521.83,2388.1,8140.97,8.3987,392,38.81,23.2741,0
642.34,1581.5,1411.81,553.12,2388.11,9059.89,47.35,521.82,2388.08,8134.53,8.4005,392,38.77,23.342,0
642.82,1586.82,1405.52,554.3,2388.11,9061.74,47.56,522.12,2388.09,8133.72,8.4115,393,39.0,23.2286,0
642.19,1584.95,1397.87,553.81,2388.03,9065.11,47.44,522.24,2388.04,8140.58,8.4506,394,38.87,23.2646,0
642.48,1581.56,1402.14,553.44,2388.1,9053.21,47.43,522.09,2388.13,8136.09,8.4741,392,38.84,23.3377,0
642.33,1592.88,1403.69,553.49,2388.13,9062.79,47.38,521.64,2388.06,8138.57,8.4278,392,38.81,23.37,0
642.24,1582.44,1409.7,553.48,2388.11,9060.21,47.53,521.42,2388.07,8140.48,8.4082,392,38.92,23.3569,0
642.3,1586.31,1405.71,553.24,2388.05,9055.47,47.47,521.74,2388.06,8140.53,8.4302,392,38.81,23.4189,0
642.1,1585.79,1402.95,554.18,2388.0,9059.88,47.41,521.93,2388.11,8141.72,8.4135,392,38.93,23.4091,0
642.67,1585.24,1405.13,553.54,2388.09,9069.78,47.57,521.3,2388.09,8145.77,8.4204,392,38.86,23.3908,0
642.74,1594.35,1401.82,552.77,2388.07,9064.76,47.52,521.78,2388.08,8141.51,8.4548,392,38.74,23.2168,0
642.31,1588.56,1395.83,553.5,2388.02,9071.05,47.43,521.54,2388.08,8135.78,8.4799,393,38.87,23.3282,0
643.04,1580.01,1407.71,553.85,2388.06,9059.07,47.55,521.58,2388.06,8138.55,8.422,392,38.81,23.3196,0
642.32,1588.85,1402.76,553.53,2388.08,9054.15,47.46,521.77,2388.07,8143.45,8.4093,393,38.78,23.2428,0
642.52,1588.55,1405.47,553.64,2388.07,9064.62,47.58,521.55,2388.06,8135.7,8.4177,392,39.01,23.259,0
642.18,1582.22,1405.7,552.98,2388.11,9056.84,47.25,521.61,2388.02,8138.28,8.4682,392,38.9,23.3013,0
642.68,1588.81,1406.56,553.71,2388.05,9054.2,47.35,521.65,2388.1,8143.51,8.4178,393,38.85,23.3028,0
641.76,1585.87,1401.39,553.75,2388.09,9057.32,47.41,521.38,2388.06,8139.12,8.4294,394,38.91,23.3813,0
642.5,1587.97,1408.67,554.66,2388.04,9066.28,47.42,521.52,2388.06,8141.53,8.4034,391,39.01,23.3142,0
642.71,1589.41,1412.58,553.29,2388.08,9060.48,47.58,521.89,2388.08,8141.02,8.4137,395,38.73,23.2422,0
642.71,1597.33,1407.31,553.43,2388.08,9064.24,47.52,521.37,2388.11,8138.59,8.4152,392,38.78,23.3481,0
643.11,1588.02,1405.73,552.98,2388.13,9065.23,47.44,521.4,2388.06,8140.89,8.4415,393,38.82,23.3133,0
642.54,1587.47,1414.92,553.49,2388.09,9051.93,47.6,521.73,2388.11,8138.37,8.4636,393,38.93,23.4023,0
642.35,1590.7,1409.13,553.39,2388.06,9054.24,47.31,521.94,2388.13,8137.35,8.4237,394,38.76,23.3153,0
642.45,1585.11,1404.45,553.46,2388.05,9063.81,47.49,521.42,2388.05,8141.32,8.3904,393,38.73,23.288,0
642.06,1583.98,1407.81,553.24,2388.11,9058.33,47.47,521.75,2388.09,8138.84,8.4117,392,38.9,23.4093,0
642.4,1591.96,1403.93,553.7,2388.06,9063.66,47.32,521.27,2388.08,8143.39,8.4422,392,38.98,23.2711,0
643.03,1581.49,1406.63,553.14,2388.0,9056.4,47.51,521.71,2388.11,8140.67,8.4518,393,38.95,23.3454,0
642.38,1587.22,1405.56,553.56,2388.08,9062.04,47.26,521.7,2388.09,8145.09,8.4337,394,38.67,23.3205,0
642.23,1587.53,1406.15,553.74,2388.11,9059.57,47.5,521.95,2388.09,8140.93,8.3853,393,38.8,23.1624,0
642.6,1590.32,1410.63,553.04,2388.11,9058.24,47.4,521.58,2388.09,8139.22,8.4359,394,38.89,23.3002,0
642.33,1592.67,1403.33,553.18,2388.13,9064.94,47.26,521.82,2388.07,8136.27,8.4641,394,38.95,23.376,0
643.06,1590.49,1408.64,553.25,2388.1,9065.02,47.37,521.47,2388.06,8138.55,8.4118,392,38.85,23.2697,0
643.29,1587.1,1403.14,553.46,2388.11,9065.37,47.41,521.28,2388.16,8136.8,8.4458,394,38.99,23.2576,0
642.6,1593.3,1405.67,553.69,2388.07,9061.37,47.62,521.24,2388.07,8140.45,8.4442,392,38.81,23.3846,0
642.19,1589.82,1405.18,553.52,2388.09,9059.85,47.48,521.48,2388.13,8138.24,8.4546,391,38.92,23.2866,0
642.36,1582.83,1410.88,553.56,2388.07,9065.03,47.57,521.26,2388.06,8140.58,8.442,393,38.69,23.3015,0
642.56,1585.05,1404.62,553.13,2388.13,9063.71,47.41,521.66,2388.08,8144.57,8.4198,394,38.87,23.2423,0
642.61,1591.29,1399.15,553.93,2388.06,9061.61,47.48,522.03,2388.04,8141.42,8.4751,393,38.81,23.3442,0
642.11,1591.82,1406.24,553.33,2388.13,9066.26,47.4,521.67,2388.13,8134.09,8.4608,392,38.77,23.2909,0
642.35,1587.83,1410.7,554.28,2388.07,9064.03,47.62,521.58,2388.07,8150.51,8.4376,393,38.82,23.3365,0
642.78,1590.68,1405.02,553.75,2388.06,9071.31,47.56,521.77,2388.11,8137.48,8.4471,392,38.78,23.2918,0
642.15,1594.16,1412.4,552.83,2388.13,9065.51,47.51,521.25,2388.1,8138.09,8.4978,393,38.77,23.2568,0
642.74,1593.23,1410.79,553.34,2388.1,9063.63,47.58,521.04,2388.06,8146.4,8.4361,393,38.96,23.2225,0
643.09,1592.15,1405.52,553.08,2388.06,9066.7,47.54,521.06,2388.12,8146.24,8.4437,394,38.65,23.3943,0
642.89,1587.93,1405.19,553.3,2388.04,9073.41,47.43,521.04,2388.1,8145.51,8.4395,392,38.76,23.3245,0
642.58,1593.26,1406.36,553.23,2388.05,9060.9,47.59,521.85,2388.09,8141.19,8.4482,392,38.83,23.3348,0
642.44,1590.97,1400.32,553.36,2388.11,9061.5,47.61,521.57,2388.1,8143.01,8.4129,393,38.91,23.148,0
642.59,1595.59,1409.49,554.09,2388.08,9067.85,47.45,521.53,2388.11,8138.71,8.4616,394,38.78,23.2561,0
642.56,1590.82,1410.95,553.36,2388.09,9071.67,47.61,521.66,2388.07,8145.3,8.4432,394,38.88,23.2846,0
642.85,1592.73,1411.98,553.4,2388.1,9066.32,47.62,521.28,2388.07,8144.53,8.4413,391,38.69,23.3392,0
642.85,1593.61,1412.91,553.5,2388.11,9063.6,47.61,520.82,2388.11,8142.66,8.4493,394,38.84,23.3414,0
642.54,1588.82,1409.88,553.21,2388.11,9062.74,47.45,521.68,2388.1,8140.62,8.4101,393,38.94,23.3297,0
