s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,target
643.37,1588.85,1406.89,552.12,2388.12,9047.57,47.74,520.95,2388.17,8137.4,8.4387,394,38.61,23.285,0
643.01,1583.32,1410.68,552.55,2388.16,9057.78,47.67,520.94,2388.13,8132.78,8.4646,393,38.82,23.2143,0
642.56,1593.73,1406.86,552.35,2388.16,9053.6,47.58,521.19,2388.19,8136.36,8.4793,394,38.72,23.2077,0
642.6,1601.14,1411.88,552.8,2388.16,9057.78,47.59,521.09,2388.14,8133.14,8.45,393,38.86,23.1848,0
642.72,1589.35,1413.55,552.6,2388.16,9060.23,47.5,521.29,2388.13,8128.32,8.4818,394,38.67,23.1939,0
642.29,1591.76,1407.49,552.83,2388.14,9054.81,47.85,521.03,2388.16,8135.68,8.4447,394,38.66,23.3142,0
642.91,1588.55,1416.93,553.43,2388.15,9056.94,47.68,520.66,2388.2,8132.32,8.4344,394,38.58,23.1426,0
642.99,1587.85,1408.15,552.71,2388.13,9052.89,47.73,520.82,2388.16,8136.42,8.4638,393,38.71,23.2587,0
642.79,1595.03,1418.69,553.01,2388.13,9063.01,47.76,520.9,2388.21,8130.6,8.4697,393,38.6,23.1533,0
643.12,1594.93,1420.13,552.79,2388.13,9057.27,47.66,520.65,2388.12,8135.22,8.4651,396,38.75,23.1927,0
642.92,1591.08,1419.21,552.77,2388.15,9058.12,47.71,520.99,2388.14,8135.99,8.4404,394,38.76,23.2848,0
642.97,1594.79,1421.0,553.11,2388.13,9058.36,47.74,521.38,2388.18,8134.3,8.423,395,38.75,23.3279,0
643.05,1596.44,1418.67,552.26,2388.1,9053.22,47.64,521.27,2388.18,8129.67,8.4633,394,38.77,23.1805,0
642.38,1590.67,1416.79,552.35,2388.17,9060.61,47.69,521.66,2388.19,8135.58,8.4676,394,38.76,23.1019,0
642.62,1591.89,1412.54,553.18,2388.12,9064.36,47.71,521.28,2388.17,8137.04,8.4609,394,38.68,23.2635,0
642.67,1593.42,1416.6,552.56,2388.13,9052.73,47.72,520.56,2388.13,8137.57,8.4737,392,38.8,23.2344,0
642.71,1596.97,1421.32,552.97,2388.15,9054.42,47.74,520.71,2388.15,8132.77,8.462,394,38.71,23.1786,0
643.01,1593.36,1412.49,552.07,2388.18,9057.78,47.7,520.54,2388.19,8137.32,8.4477,393,38.69,23.1829,0
643.27,1593.03,1418.2,552.46,2388.1,9061.13,47.8,521.13,2388.12,8134.27,8.4679,395,38.71,23.2116,0
642.79,1595.7,1416.72,552.93,2388.12,9056.3,47.66,520.69,2388.19,8130.77,8.4413,396,39.04,23.1302,0
643.24,1593.33,1419.34,552.68,2388.14,9058.78,47.78,520.77,2388.15,8138.86,8.4806,393,38.78,23.2916,0
642.9,1594.01,1413.94,552.94,2388.22,9046.86,47.75,520.97,2388.14,8134.01,8.4325,394,38.65,23.0844,0
642.49,1592.31,1416.77,552.49,2388.2,9055.28,47.94,520.26,2388.14,8128.59,8.4851,394,38.56,23.1284,0
643.09,1598.66,1412.33,552.22,2388.19,9058.8,47.82,520.59,2388.13,8127.17,8.437,395,38.57,23.1752,0
642.5,1591.34,1409.08,552.12,2388.15,9059.57,47.6,520.93,2388.09,8137.25,8.4527,394,38.73,23.2065,0
642.99,1593.37,1418.18,553.24,2388.16,9053.79,47.57,521.4,2388.14,8136.74,8.4762,393,38.76,23.2158,0
642.95,1601.95,1419.03,552.56,2388.2,9066.42,47.71,521.15,2388.13,8133.8,8.4457,393,38.64,23.1986,0
642.76,1587.33,1420.54,552.73,2388.13,9054.51,47.68,520.75,2388.12,8133.37,8.4748,394,38.73,23.1649,0
642.81,1589.32,1412.46,552.93,2388.16,9052.54,47.8,520.86,2388.13,8138.65,8.4739,395,38.65,23.1604,0
643.43,1594.01,1410.81,552.27,2388.13,9054.46,47.74,520.48,2388.17,8143.94,8.4786,394,38.6,23.2344,0
642.99,1595.76,1413.39,553.04,2388.14,9061.36,47.55,520.62,2388.11,8138.69,8.4618,393,38.7,23.2337,0
642.73,1592.88,1414.98,553.43,2388.16,9055.18,47.82,520.46,2388.13,8138.39,8.4942,393,38.69,23.2189,0
642.49,1589.57,1414.49,552.34,2388.21,9060.45,47.65,520.57,2388.15,8138.79,8.4683,394,38.82,23.1879,0
642.97,1595.3,1417.09,553.2,2388.2,9057.69,47.67,520.94,2388.16,8134.52,8.4577,394,38.8,23.3307,0
642.74,1587.78,1416.86,552.32,2388.15,9057.63,47.74,520.61,2388.18,8136.21,8.5033,395,38.72,23.1095,0
643.02,1603.33,1417.86,553.13,2388.2,9055.59,47.65,521.07,2388.24,8136.34,8.4684,393,38.58,23.232,0
643.21,1602.61,1419.91,552.63,2388.16,9061.07,47.87,520.31,2388.16,8130.48,8.4512,393,38.61,23.2511,0
642.9,1596.0,1415.62,552.16,2388.17,9061.48,47.76,520.83,2388.22,8134.73,8.4841,394,38.81,23.2188,0
643.45,1597.56,1420.42,552.89,2388.18,9052.77,47.72,520.73,2388.15,8135.8,8.4521,394,38.83,23.2311,0
642.72,1591.76,1417.19,552.93,2388.18,9057.02,47.85,521.13,2388.17,8133.32,8.4861,394,38.76,23.161,0
643.07,1588.47,1416.01,552.84,2388.13,9057.11,47.78,520.39,2388.18,8139.22,8.471,395,38.69,23.2694,0
643.14,1589.53,1420.3,552.61,2388.12,9059.3,47.69,521.22,2388.13,8138.68,8.4823,395,38.76,23.1236,0
643.07,1603.59,1414.73,552.98,2388.12,9063.96,47.9,520.44,2388.15,8138.51,8.4553,394,38.56,23.1552,0
642.57,1600.08,1415.72,552.95,2388.17,9056.91,47.76,520.75,2388.18,8135.74,8.491,394,38.46,23.0945,0
643.3,1601.75,1420.62,553.04,2388.17,9056.73,47.62,520.92,2388.24,8145.61,8.4851,392,38.5,23.2896,0
643.59,1603.34,1415.29,552.43,2388.19,9056.9,47.91,521.33,2388.21,8137.1,8.4884,394,38.64,23.2838,0
642.96,1597.46,1425.7,552.3,2388.18,9060.55,47.67,520.24,2388.17,8136.07,8.4825,394,38.52,23.0737,0
643.33,1594.48,1417.2,552.2,2388.17,9067.02,47.73,520.8,2388.19,8129.13,8.4948,393,38.49,23.2147,0
642.95,1601.07,1418.06,552.17,2388.15,9062.3,47.8,520.72,2388.16,8131.64,8.4654,394,38.48,23.17,0
642.87,1593.26,1425.05,552.18,2388.19,9067.24,47.89,520.47,2388.22,8134.41,8.4703,394,38.65,23.1343,0
643.12,1600.76,1420.4,551.97,2388.18,9061.69,47.76,520.42,2388.16,8134.38,8.4676,395,38.65,23.2179,0
643.46,1595.72,1418.21,552.7,2388.15,9055.89,48.03,520.48,2388.18,8133.66,8.4878,395,38.75,23.231,0
642.77,1596.57,1417.92,552.51,2388.14,9065.48,47.85,520.73,2388.12,8138.04,8.4974,395,38.61,23.1817,0
643.27,1596.19,1418.69,552.4,2388.17,9061.75,47.83,520.43,2388.13,8136.42,8.4648,394,38.6,23.183,0
643.18,1595.11,1418.3,552.17,2388.2,9070.82,47.74,520.58,2388.17,8140.68,8.4957,395,38.56,23.2459,0
643.16,1593.43,1422.9,552.67,2388.15,9067.58,47.94,520.08,2388.22,8133.71,8.4693,396,38.58,23.2509,0
643.11,1592.57,1423.29,552.98,2388.17,9063.47,47.84,520.84,2388.2,8141.54,8.4936,395,38.44,23.2071,0
643.13,1596.97,1417.51,552.49,2388.16,9066.58,47.74,520.65,2388.18,8139.97,8.4983,396,38.61,23.1692,0
642.89,1597.06,1412.61,552.85,2388.15,9058.89,47.89,520.03,2388.19,8143.98,8.4746,393,38.52,23.1836,0
642.92,1594.07,1414.09,552.7,2388.16,9064.3,48.03,520.81,2388.22,8148.27,8.4838,395,38.72,23.3263,0
642.94,1598.13,1427.42,552.84,2388.17,9064.28,47.9,520.2,2388.17,8136.33,8.4758,394,38.7,23.1862,0
643.41,1589.45,1424.73,552.82,2388.18,9058.21,47.76,520.43,2388.22,8138.75,8.4574,395,38.68,23.1748,0
643.35,1593.91,1424.16,552.56,2388.22,9067.72,47.79,520.49,2388.17,8134.61,8.5287,395,38.65,23.2562,0
643.63,1595.25,1417.57,552.05,2388.16,9060.49,47.76,520.43,2388.13,8140.15,8.4897,395,38.51,23.0826,0
643.42,1597.16,1421.16,552.12,2388.17,9061.26,47.86,520.88,2388.26,8136.39,8.4846,394,38.52,23.2339,0
642.71,1592.77,1420.93,552.13,2388.15,9061.16,47.93,520.46,2388.15,8136.71,8.4538,396,38.5,23.3189,0
642.87,1596.96,1420.15,552.25,2388.21,9062.06,47.84,520.03,2388.2,8141.07,8.4913,394,38.64,23.0949,0
643.26,1593.38,1422.21,552.25,2388.13,9063.99,47.91,520.11,2388.21,8141.83,8.5022,395,38.55,23.1058,0
643.32,1596.47,1427.1,551.98,2388.23,9061.21,47.8,520.21,2388.19,8139.05,8.5082,395,38.63,23.1343,0
642.5,1592.91,1423.15,552.33,2388.18,9063.86,47.95,520.57,2388.18,8138.6,8.5095,395,38.66,23.1125,0
643.35,1593.36,1422.96,552.34,2388.15,9068.65,47.87,520.21,2388.22,8137.48,8.4737,394,38.6,23.2358,0
643.14,1603.23,1419.91,552.03,2388.24,9058.99,47.85,520.02,2388.17,8138.06,8.4904,396,38.68,23.1196,0
644.08,1596.17,1422.18,552.24,2388.17,9068.56,47.87,520.02,2388.15,8142.58,8.5083,394,38.6,23.249,0
643.05,1598.35,1425.0,552.13,2388.19,9069.45,47.88,520.27,2388.19,8142.12,8.4854,396,38.63,23.1939,0
642.74,1596.1,1420.96,552.47,2388.15,9064.55,47.89,520.62,2388.17,8140.23,8.474,395,38.73,23.2206,0
643.18,1601.87,1426.88,551.77,2388.23,9062.82,47.87,520.42,2388.22,8144.82,8.5088,395,38.7,23.1178,0
643.53,1598.9,1420.5,552.15,2388.13,9066.25,47.9,519.93,2388.17,8134.0,8.4482,395,38.69,23.1971,0
643.44,1601.21,1418.31,552.31,2388.18,9073.74,47.97,519.99,2388.2,8144.41,8.4735,394,38.64,23.0403,0
643.36,1596.69,1419.05,551.49,2388.18,9071.3,47.98,520.39,2388.16,8147.09,8.4949,396,38.48,23.087,0
643.33,1608.71,1431.8,553.35,2388.21,9068.72,47.88,520.17,2388.25,8146.24,8.507,395,38.49,23.1865,0
642.95,1591.92,1417.63,552.3,2388.18,9064.22,47.85,520.14,2388.19,8143.45,8.4927,394,38.6,23.1215,0
643.39,1596.6,1417.97,552.56,2388.23,9065.01,47.96,520.54,2388.22,8138.74,8.4886,396,38.64,23.185,0
643.12,1608.22,1426.68,551.65,2388.24,9071.9,48.03,520.2,2388.2,8142.41,8.5318,396,38.68,23.0856,0
643.14,1603.06,1420.64,551.71,2388.2,9070.84,47.96,520.69,2388.21,8144.76,8.4686,396,38.62,23.1049,0
643.36,1601.29,1427.63,551.89,2388.2,9069.9,47.97,519.86,2388.24,8140.39,8.4991,396,38.38,23.0507,0
643.57,1596.34,1425.06,552.36,2388.2,9065.53,47.95,519.98,2388.23,8145.07,8.5133,397,38.57,23.076,0
643.8,1598.4,1422.77,551.69,2388.24,9073.57,48.06,520.37,2388.25,8142.15,8.4776,395,38.63,23.1645,0
643.14,1595.9,1418.57,552.33,2388.2,9068.99,48.05,520.66,2388.23,8146.88,8.4528,395,38.68,23.0715,0
643.65,1611.57,1423.9,551.7,2388.21,9071.0,47.88,520.59,2388.14,8147.47,8.4694,395,38.57,23.0683,0
643.75,1599.69,1415.04,551.74,2388.19,9073.11,48.04,520.4,2388.21,8144.86,8.5116,395,38.77,23.0883,0
643.29,1601.26,1429.37,551.9,2388.18,9076.46,48.09,519.4,2388.19,8153.35,8.4889,396,38.47,23.1147,0
643.27,1599.02,1422.64,551.48,2388.3,9079.22,48.01,519.93,2388.24,8144.44,8.4885,395,38.26,23.1047,0
643.6,1600.32,1425.2,551.63,2388.23,9074.64,48.08,520.5,2388.17,8145.32,8.4867,396,38.47,23.1155,0
643.31,1599.0,1425.48,551.9,2388.19,9071.71,48.16,520.43,2388.24,8145.85,8.5067,396,38.53,23.0989,0
643.49,1604.12,1425.97,552.33,2388.21,9074.34,48.03,519.23,2388.2,8145.92,8.5218,396,38.41,23.1554,0
643.23,1597.37,1420.56,551.91,2388.24,9077.01,48.14,520.16,2388.18,8146.79,8.4733,395,38.47,23.0382,0
643.49,1603.39,1425.64,551.44,2388.23,9070.78,47.9,520.19,2388.19,8150.36,8.4742,396,38.49,23.1701,0
643.24,1597.33,1430.68,551.8,2388.21,9072.41,48.04,520.33,2388.26,8147.2,8.5076,395,38.54,23.0157,0
643.54,1606.44,1425.2,552.17,2388.21,9074.74,48.05,520.38,2388.23,8147.05,8.5328,396,38.47,23.0882,1
644.34,1599.54,1420.96,551.6,2388.24,9071.07,48.0,519.6,2388.21,8145.0,8.4864,397,38.28,23.0497,1
643.12,1603.12,1430.47,551.51,2388.24,9078.33,48.08,519.85,2388.32,8147.49,8.5274,394,38.43,23.0957,1
644.17,1596.12,1432.91,551.73,2388.2,9077.81,48.06,519.87,2388.24,8152.05,8.5262,395,38.44,22.9976,1
643.99,1597.57,1422.32,551.92,2388.26,9070.99,48.15,519.96,2388.18,8154.63,8.519,397,38.3,23.1134,1
643.03,1608.43,1430.82,551.32,2388.19,9075.19,48.09,519.55,2388.24,8147.66,8.5567,395,38.63,23.1213,1
643.69,1601.97,1422.61,551.72,2388.2,9073.18,48.17,520.11,2388.21,8151.87,8.5247,395,38.41,23.0407,1
643.34,1599.89,1429.65,551.54,2388.29,9078.16,47.87,519.66,2388.2,8148.87,8.5464,397,38.49,22.9996,1
643.87,1598.81,1436.17,551.82,2388.19,9068.16,48.29,520.0,2388.18,8148.76,8.5113,396,38.49,23.0383,1
643.2,1605.59,1428.1,551.8,2388.25,9077.82,48.08,519.74,2388.2,8146.22,8.5336,395,38.36,23.0022,1
643.68,1606.08,1430.13,550.64,2388.25,9079.24,48.17,519.77,2388.23,8149.66,8.5367,396,38.49,23.1018,2
642.31,1580.41,1404.26,553.92,2388.09,9047.33,47.31,522.02,2388.05,8131.67,8.3863,393,38.95,23.3332,0
642.37,1586.83,1396.63,553.5,2388.08,9042.51,47.3,521.73,2388.1,8135.57,8.4283,394,38.96,23.3597,0
642.51,1589.86,1405.45,553.86,2388.07,9051.67,47.36,521.75,2388.08,8125.17,8.402,392,38.84,23.3195,0
642.43,1591.46,1399.49,553.8,2388.11,9043.85,47.48,522.06,2388.06,8129.57,8.4057,393,38.9,23.2142,0
642.01,1589.04,1400.7,553.19,2388.09,9037.75,47.38,522.25,2388.13,8126.68,8.4239,393,38.88,23.3594,0
642.09,1593.84,1413.45,553.93,2388.06,9051.59,47.23,521.91,2388.09,8129.5,8.422,392,39.08,23.3577,0
642.47,1589.94,1410.87,553.37,2388.05,9041.88,47.26,522.22,2388.08,8132.5,8.4264,393,38.71,23.3937,0
641.88,1583.06,1405.42,553.0,2388.08,9050.89,47.43,521.69,2388.04,8132.36,8.422,394,38.97,23.3585,0
642.38,1587.57,1401.93,554.52,2388.02,9057.19,47.43,521.03,2388.0,8135.38,8.4393,392,38.91,23.3156,0
642.59,1590.37,1405.7,553.13,2388.07,9048.57,47.32,521.66,2388.1,8130.35,8.3807,393,38.86,23.2654,0
642.27,1584.08,1409.61,553.59,2388.1,9052.57,47.48,521.47,2388.11,8127.45,8.4284,391,38.94,23.3506,0
642.89,1581.25,1405.2,553.92,2388.08,9050.98,47.31,521.41,2388.05,8133.9,8.4347,393,38.77,23.2885,0
642.2,1586.6,1409.83,554.05,2388.06,9054.49,47.54,521.36,2388.06,8134.67,8.4252,392,38.9,23.3357,0
642.33,1583.61,1404.09,553.44,2388.05,9042.97,47.39,521.61,2388.09,8134.3,8.3953,391,38.85,23.3549,0
642.62,1589.59,1405.94,553.69,2388.09,9051.28,47.37,522.0,2388.11,8127.6,8.3985,393,38.88,23.3261,0
642.77,1582.07,1410.99,554.11,2388.05,9050.55,47.32,521.77,2388.07,8133.72,8.4512,391,38.81,23.4112,0
642.93,1590.99,1408.9,553.32,2388.12,9045.83,47.32,521.21,2388.08,8127.8,8.4059,392,39.07,23.4003,0
642.45,1583.27,1408.31,553.88,2388.08,9045.97,47.38,521.56,2388.06,8125.11,8.3959,392,38.93,23.4061,0
642.56,1588.44,1403.63,553.79,2388.04,9043.28,47.3,522.08,2388.11,8131.6,8.4319,393,38.99,23.2704,0
642.45,1587.99,1406.19,553.77,2388.07,9049.52,47.22,521.37,2388.11,8128.84,8.4396,393,39.08,23.3066,0
642.22,1585.68,1406.51,553.63,2388.1,9039.79,47.39,521.6,2388.13,8133.92,8.4333,392,39.0,23.2366,0
642.2,1582.56,1403.89,553.6,2388.09,9054.79,47.4,521.92,2388.07,8130.36,8.4127,393,38.94,23.342,0
642.69,1591.33,1407.79,553.71,2388.13,9043.86,47.39,521.44,2388.08,8125.87,8.4387,393,38.91,23.2444,0
642.11,1584.62,1401.73,553.8,2388.09,9046.58,47.45,521.59,2388.07,8125.71,8.4057,392,38.88,23.2486,0
642.47,1585.34,1404.21,553.19,2388.05,9045.29,47.51,521.04,2388.11,8127.25,8.4083,391,38.72,23.4437,0
642.71,1584.58,1401.23,554.4,2388.08,9052.27,47.44,521.56,2388.06,8131.12,8.4405,393,39.13,23.347,0
642.64,1588.68,1402.45,553.97,2388.04,9055.42,47.47,522.16,2388.13,8132.9,8.3852,393,39.08,23.3735,0
642.4,1586.99,1403.32,554.0,2388.05,9057.27,47.37,521.67,2388.14,8131.5,8.4044,393,38.79,23.3527,0
642.45,1583.65,1410.27,553.5,2388.14,9051.14,47.48,522.01,2388.08,8130.98,8.4366,394,39.06,23.2799,0
642.73,1589.19,1407.82,553.21,2388.12,9042.61,47.48,521.37,2388.07,8129.81,8.4122,393,38.82,23.3216,0
642.45,1591.3,1406.62,554.27,2388.06,9055.39,47.37,522.02,2388.1,8125.81,8.404,394,38.89,23.4098,0
642.37,1581.62,1403.3,553.36,2388.07,9045.93,47.39,521.52,2388.09,8130.23,8.4086,393,38.96,23.408,0
642.47,1591.44,1403.23,554.12,2388.09,9044.35,47.35,521.89,2388.08,8122.3,8.4386,391,38.89,23.3909,0
642.28,1588.51,1401.66,553.68,2388.02,9051.39,47.46,521.51,2388.06,8128.16,8.4209,393,38.97,23.3551,0
642.67,1588.03,1404.63,553.58,2388.07,9051.62,47.53,521.83,2388.12,8124.33,8.4248,391,38.88,23.2829,0
641.96,1585.14,1403.25,554.0,2388.12,9047.79,47.42,521.78,2388.15,8126.72,8.4366,392,38.94,23.3038,0
642.99,1593.95,1411.28,552.49,2388.1,9048.82,47.46,522.34,2388.12,8127.59,8.4327,392,38.8,23.3718,0
642.14,1583.88,1405.04,554.06,2388.05,9047.57,47.48,522.04,2388.1,8129.87,8.4401,393,38.94,23.3578,0
642.57,1587.6,1402.04,554.53,2388.13,9044.3,47.4,521.73,2388.06,8129.42,8.4211,392,39.01,23.3667,0
642.82,1592.13,1402.5,553.25,2388.13,9048.2,47.47,521.81,2388.1,8130.59,8.416,393,38.77,23.3966,0
642.57,1591.49,1403.02,553.83,2388.1,9049.91,47.35,521.98,2388.1,8123.6,8.4392,393,38.8,23.2299,0
642.45,1589.39,1399.22,553.66,2388.07,9046.73,47.33,521.38,2388.09,8126.91,8.4199,391,38.74,23.3729,0
642.73,1584.77,1405.57,552.87,2388.08,9049.61,47.53,521.88,2388.06,8133.24,8.4393,394,38.85,23.4313,0
642.72,1588.86,1410.37,554.45,2388.03,9048.92,47.4,521.6,2388.12,8127.44,8.4138,393,38.89,23.3747,0
642.67,1590.15,1408.48,553.62,2388.11,9052.8,47.31,521.76,2388.07,8131.5,8.4402,394,39.01,23.2769,0
642.16,1591.45,1401.9,554.18,2388.17,9047.6,47.5,522.0,2388.09,8124.3,8.4418,393,38.98,23.3411,0
642.63,1584.1,1401.53,553.6,2388.12,9037.76,47.46,521.87,2388.13,8128.51,8.4478,392,39.03,23.3067,0
642.73,1587.05,1412.91,554.11,2388.1,9047.98,47.54,521.53,2388.07,8129.85,8.4147,392,39.06,23.452,0
642.44,1594.21,1407.72,553.94,2388.1,9052.31,47.44,521.53,2388.12,8130.67,8.4278,393,38.85,23.3197,0
642.4,1592.68,1408.59,553.2,2388.13,9050.44,47.5,522.08,2388.08,8127.07,8.4445,394,38.97,23.3855,0
642.41,1584.81,1408.1,553.41,2388.13,9049.9,47.38,521.42,2388.09,8129.22,8.4348,394,38.95,23.2695,0
642.2,1594.58,1406.78,553.19,2388.09,9048.58,47.46,521.77,2388.06,8130.44,8.438,392,38.78,23.2944,0
642.42,1586.59,1400.61,554.76,2388.06,9041.06,47.42,521.42,2388.07,8132.14,8.4335,391,38.83,23.3808,0
642.2,1597.03,1407.74,553.74,2388.09,9048.2,47.31,521.17,2388.09,8127.52,8.4022,394,38.99,23.1784,0
642.76,1589.41,1399.76,553.76,2388.09,9046.7,47.41,520.92,2388.1,8130.26,8.4167,392,38.96,23.2452,0
642.64,1590.52,1403.97,554.13,2388.11,9051.83,47.42,522.15,2388.1,8125.99,8.4284,393,38.96,23.3748,0
642.69,1584.34,1401.59,553.25,2388.13,9046.98,47.27,521.3,2388.08,8130.18,8.4318,393,38.87,23.1746,0
642.86,1587.55,1401.53,553.61,2388.09,9044.8,47.43,522.15,2388.09,8124.96,8.4583,393,38.88,23.3496,0
642.41,1581.12,1405.76,553.85,2388.1,9050.46,47.35,522.06,2388.09,8129.41,8.4333,393,39.04,23.3655,0
642.13,1592.98,1398.84,553.83,2388.07,9043.36,47.37,521.27,2388.06,8133.4,8.4156,391,38.91,23.2915,0
642.85,1581.17,1400.56,553.36,2388.11,9053.86,47.31,521.78,2388.11,8134.73,8.4412,392,38.86,23.4161,0
643.08,1591.1,1402.85,554.16,2388.12,9050.75,47.43,521.51,2388.08,8123.89,8.4309,392,39.01,23.3259,0
642.18,1592.59,1405.09,554.55,2388.11,9051.02,47.29,521.85,2388.14,8128.6,8.4517,392,38.83,23.3697,0
642.72,1579.92,1402.52,553.56,2388.13,9049.84,47.24,521.66,2388.1,8127.92,8.4743,391,38.79,23.3397,0
642.63,1592.43,1401.01,553.7,2388.08,9046.04,47.62,521.38,2388.05,8132.23,8.4376,392,38.81,23.2808,0
641.81,1591.27,1407.31,553.54,2388.11,9052.77,47.51,521.64,2388.08,8133.49,8.4003,393,39.09,23.3484,0
642.52,1587.97,1406.84,554.14,2388.17,9046.58,47.45,522.0,2388.1,8132.37,8.4413,392,38.81,23.3884,0
642.74,1587.66,1405.33,554.18,2388.08,9053.12,47.37,522.5,2388.09,8127.72,8.4061,393,38.93,23.2802,0
642.66,1586.48,1403.06,553.16,2388.06,9049.06,47.5,521.97,2388.1,8132.49,8.4128,394,38.91,23.2975,0
642.54,1587.26,1412.08,552.89,2388.13,9048.53,47.35,521.73,2388.15,8125.93,8.4326,394,38.85,23.363,0
642.82,1592.67,1405.49,554.0,2388.13,9049.74,47.45,521.62,2388.11,8126.68,8.443,392,38.86,23.3271,0
642.67,1590.62,1410.57,554.03,2388.13,9041.75,47.55,521.34,2388.1,8126.53,8.4418,392,39.03,23.3665,0
642.93,1581.63,1402.76,553.94,2388.06,9043.85,47.4,521.69,2388.07,8138.3,8.4576,393,38.85,23.2689,0
642.31,1586.88,1412.5,553.87,2388.03,9047.65,47.48,521.6,2388.13,8134.19,8.4119,394,39.13,23.3329,0
642.55,1582.42,1402.67,553.64,2388.06,9044.12,47.65,521.47,2388.05,8130.46,8.4527,393,38.84,23.1912,0
642.86,1587.6,1410.46,553.47,2388.06,9056.11,47.34,521.68,2388.15,8132.35,8.4623,393,38.69,23.2664,0
642.22,1589.93,1411.77,553.39,2388.12,9048.62,47.44,521.4,2388.15,8130.07,8.4172,393,38.81,23.3432,0
642.8,1584.81,1412.78,553.55,2388.14,9051.42,47.42,521.71,2388.09,8123.91,8.4328,392,38.87,23.3254,0
642.43,1586.15,1406.39,553.89,2388.18,9051.34,47.4,521.64,2388.11,8126.88,8.4362,394,38.73,23.3519,0
642.81,1586.53,1405.24,554.1,2388.07,9048.93,47.58,521.42,2388.1,8134.1,8.4267,393,38.89,23.3615,0
642.26,1582.11,1401.47,552.26,2388.11,9045.85,47.36,521.56,2388.07,8134.66,8.429,392,38.87,23.3273,0
642.08,1588.66,1409.23,553.88,2388.12,9052.14,47.47,521.76,2388.09,8132.88,8.4089,393,38.97,23.3551,0
642.83,1592.39,1406.19,553.68,2388.1,9051.29,47.4,521.67,2388.13,8123.44,8.4276,392,38.67,23.4252,0
642.69,1588.56,1414.89,552.39,2388.18,9052.15,47.62,522.13,2388.1,8128.97,8.4713,394,38.89,23.25,0
642.48,1582.32,1407.92,553.56,2388.1,9052.11,47.63,521.93,2388.07,8128.81,8.4271,391,38.93,23.2639,0
642.91,1582.74,1404.08,553.4,2388.08,9052.3,47.58,521.35,2388.14,8133.33,8.4064,392,38.87,23.38,0
642.58,1583.6,1403.38,553.26,2388.1,9046.61,47.7,521.43,2388.13,8133.23,8.4214,394,38.9,23.3083,0
642.19,1597.43,1407.13,553.58,2388.07,9054.09,47.55,521.82,2388.15,8132.71,8.4204,393,38.8,23.2964,0
643.02,1585.05,1410.43,553.73,2388.1,9048.24,47.5,521.54,2388.09,8125.67,8.4139,392,38.85,23.3259,0
642.84,1587.94,1405.35,553.82,2388.14,9048.54,47.46,521.49,2388.13,8123.61,8.4304,391,38.86,23.4024,0
642.35,1594.29,1406.98,553.74,2388.08,9053.23,47.42,521.68,2388.07,8130.4,8.4706,392,38.87,23.3029,0
642.72,1586.52,1403.7,553.56,2388.09,9050.92,47.56,521.4,2388.12,8128.24,8.4463,392,38.96,23.3022,0
642.75,1596.04,1409.68,553.11,2388.08,9048.25,47.46,520.89,2388.13,8125.29,8.4477,391,38.74,23.2868,0
642.36,1578.67,1405.02,553.18,2388.11,9041.47,47.64,521.96,2388.1,8131.02,8.3745,392,38.89,23.2796,0
642.56,1589.13,1409.58,552.86,2388.16,9048.52,47.56,521.75,2388.14,8131.38,8.4385,393,38.87,23.3479,0
642.34,1591.16,1399.48,554.1,2388.08,9048.11,47.49,521.17,2388.17,8128.21,8.4338,393,38.76,23.356,0
643.07,1591.43,1401.69,553.28,2388.18,9047.76,47.53,521.6,2388.15,8125.56,8.4295,392,38.88,23.2559,0
642.63,1596.99,1406.18,553.27,2388.07,9048.59,47.52,521.19,2388.12,8133.93,8.4643,393,38.85,23.3123,0
642.59,1600.02,1408.28,553.42,2388.13,9046.82,47.58,521.47,2388.16,8133.56,8.4136,395,38.67,23.3731,0
642.84,1590.36,1403.27,553.31,2388.11,9045.42,47.38,521.49,2388.11,8134.2,8.4253,393,38.8,23.3634,0
642.93,1591.15,1397.88,553.33,2388.15,9050.73,47.66,521.54,2388.08,8131.38,8.4342,394,39.0,23.2381,0
642.52,1585.43,1407.96,553.58,2388.06,9050.98,47.63,521.22,2388.11,8134.68,8.4555,393,38.98,23.1996,0
642.92,1587.12,1410.06,553.39,2388.09,9044.51,47.45,521.13,2388.1,8131.46,8.4471,394,38.59,23.2953,0
642.51,1597.02,1409.17,553.19,2388.08,9046.45,47.51,521.43,2388.15,8125.58,8.4348,393,38.82,23.2883,0
642.56,1590.93,1408.2,553.14,2388.11,9047.47,47.56,521.18,2388.17,8131.57,8.4234,393,38.81,23.2725,0
642.63,1587.61,1407.18,553.78,2388.14,9052.56,47.41,521.54,2388.12,8133.34,8.4333,392,38.8,23.3443,0
642.78,1588.13,1414.46,553.08,2388.16,9055.07,47.63,521.62,2388.08,8136.95,8.4268,394,38.61,23.351,0
642.62,1589.73,1418.74,553.36,2388.13,9049.79,47.46,521.96,2388.17,8132.56,8.4695,393,38.81,23.4624,0
642.47,1594.3,1403.84,553.72,2388.12,9051.96,47.66,521.29,2388.16,8129.55,8.4577,393,38.84,23.297,0
