s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,target
642.77,1594.06,1406.85,553.55,2388.1,9050.79,47.47,521.58,2388.15,8132.27,8.4585,393,38.9,23.3657,0
642.82,1595.87,1405.14,553.12,2388.1,9041.01,47.6,521.54,2388.11,8129.47,8.4549,393,38.92,23.262,0
642.47,1588.73,1406.06,553.73,2388.09,9056.08,47.75,521.69,2388.1,8135.94,8.4019,392,38.75,23.2127,0
642.21,1595.42,1412.85,553.33,2388.04,9050.34,47.57,521.55,2388.11,8136.24,8.419,393,38.96,23.3379,0
642.57,1584.25,1407.48,553.48,2388.13,9054.02,47.62,521.43,2388.15,8128.56,8.4424,393,38.69,23.3903,0
643.14,1592.05,1408.61,552.93,2388.14,9053.17,47.65,521.41,2388.12,8130.5,8.413,392,38.78,23.3209,0
642.94,1589.42,1405.35,553.39,2388.1,9049.67,47.44,521.46,2388.13,8134.18,8.4562,392,38.75,23.2586,0
642.73,1581.98,1411.95,552.87,2388.1,9055.96,47.63,521.57,2388.07,8134.26,8.4369,394,39.04,23.2346,0
642.77,1596.56,1410.85,554.15,2388.11,9054.48,47.68,520.99,2388.11,8130.31,8.438,392,38.78,23.3285,0
642.91,1583.94,1410.18,553.12,2388.1,9057.62,47.65,521.75,2388.14,8128.05,8.4481,393,38.93,23.3893,0
642.8,1584.43,1410.89,553.08,2388.12,9048.64,47.53,521.71,2388.11,8125.7,8.4571,393,38.88,23.3126,0
642.26,1587.32,1413.8,553.43,2388.16,9051.3,47.54,521.23,2388.13,8131.39,8.4782,393,38.78,23.2904,0
642.15,1595.21,1414.67,553.4,2388.13,9046.34,47.58,521.2,2388.16,8131.77,8.4194,393,38.84,23.2611,0
642.98,1592.27,1413.44,552.66,2388.15,9052.28,47.59,521.12,2388.07,8133.7,8.4425,393,38.82,23.2164,0
642.26,1592.66,1403.9,552.65,2388.12,9053.86,47.59,521.51,2388.12,8129.98,8.4757,395,38.66,23.3539,0
642.31,1586.39,1416.03,553.72,2388.11,9053.05,47.54,521.27,2388.14,8127.25,8.4426,392,38.8,23.1674,0
642.27,1587.7,1410.37,553.53,2388.11,9052.91,47.49,521.37,2388.14,8127.89,8.4771,393,38.77,23.2959,0
642.78,1585.81,1403.58,552.44,2388.13,9051.22,47.44,521.12,2388.14,8126.35,8.471,394,38.79,23.302,0
642.56,1591.4,1411.43,552.83,2388.08,9052.15,47.77,521.1,2388.17,8130.16,8.4269,394,38.85,23.3285,0
642.52,1590.03,1411.77,553.01,2388.1,9052.56,47.36,521.01,2388.16,8134.78,8.4152,394,38.75,23.349,0
643.01,1584.72,1406.23,553.77,2388.14,9048.58,47.39,520.93,2388.13,8130.18,8.4487,393,38.82,23.2729,0
642.57,1593.28,1408.52,552.86,2388.15,9047.91,47.44,521.09,2388.1,8135.21,8.4643,393,38.8,23.4292,0
643.32,1596.52,1416.41,553.54,2388.08,9054.3,47.47,521.18,2388.1,8132.1,8.4335,392,38.79,23.3065,0
642.97,1589.27,1409.87,553.36,2388.12,9055.91,47.76,521.44,2388.1,8130.61,8.4378,393,38.71,23.2611,0
642.69,1594.05,1414.47,553.44,2388.13,9056.6,47.55,521.2,2388.06,8130.16,8.415,394,38.88,23.2775,0
642.56,1591.83,1413.19,553.44,2388.13,9049.57,47.51,521.22,2388.06,8128.67,8.4377,392,38.79,23.3171,0
643.05,1592.83,1413.87,553.27,2388.12,9050.16,47.68,521.17,2388.15,8131.72,8.4211,392,38.9,23.2718,0
642.81,1593.35,1410.81,552.27,2388.11,9058.26,47.42,521.5,2388.16,8131.33,8.3961,394,38.59,23.3429,0
643.14,1588.12,1407.46,553.0,2388.11,9049.48,47.53,521.96,2388.14,8127.62,8.476,393,38.84,23.2281,0
643.09,1597.31,1416.37,553.08,2388.17,9053.56,47.53,520.88,2388.11,8132.02,8.4006,394,38.88,23.3296,0
642.78,1584.04,1417.6,552.83,2388.09,9051.44,47.59,521.55,2388.1,8131.41,8.4498,393,38.91,23.3059,0
642.94,1592.6,1409.24,553.36,2388.09,9057.17,47.52,520.95,2388.16,8131.6,8.4761,394,38.93,23.2136,0
643.32,1591.35,1412.63,553.12,2388.12,9052.04,47.51,521.31,2388.16,8131.98,8.4768,393,38.85,23.2615,0
642.81,1590.76,1414.95,552.76,2388.14,9049.24,47.58,521.15,2388.15,8123.74,8.4513,393,38.67,23.2467,0
642.95,1587.76,1403.73,553.25,2388.13,9050.85,47.59,521.42,2388.14,8131.37,8.4084,393,38.9,23.2153,0
642.5,1583.85,1411.65,553.16,2388.14,9049.15,47.5,521.17,2388.12,8132.86,8.4513,393,38.89,23.2676,0
642.65,1596.54,1414.12,552.83,2388.14,9054.5,47.8,521.44,2388.09,8131.68,8.4662,393,38.85,23.2618,0
642.78,1586.86,1414.32,553.12,2388.1,9052.8,47.66,521.07,2388.1,8131.91,8.4466,394,38.59,23.311,0
642.95,1597.85,1411.17,553.75,2388.12,9054.56,47.47,521.49,2388.12,8132.77,8.4212,392,38.81,23.316,0
642.97,1589.03,1411.32,553.16,2388.1,9053.25,47.71,520.9,2388.14,8132.49,8.4443,394,38.89,23.2683,0
642.66,1588.42,1416.24,552.51,2388.12,9049.62,47.55,521.01,2388.14,8132.85,8.4248,395,38.72,23.3109,0
642.51,1597.34,1411.17,552.53,2388.13,9053.52,47.6,520.72,2388.17,8127.39,8.4709,394,38.84,23.1504,0
642.66,1584.07,1411.65,552.81,2388.15,9051.11,47.65,520.67,2388.08,8131.79,8.4495,394,38.62,23.2358,0
643.46,1597.43,1410.54,553.28,2388.17,9060.35,47.67,520.58,2388.17,8129.68,8.4699,393,38.76,23.3359,0
643.03,1595.8,1410.13,553.38,2388.13,9053.35,47.75,521.38,2388.1,8133.05,8.4654,395,38.73,23.3199,0
643.53,1594.62,1412.36,553.36,2388.18,9045.86,47.67,521.02,2388.11,8131.91,8.4457,393,38.66,23.2528,0
641.97,1587.46,1408.99,552.8,2388.16,9059.07,47.67,521.66,2388.14,8135.8,8.4433,394,38.75,23.1725,0
642.36,1589.54,1409.59,553.77,2388.15,9047.79,47.58,521.17,2388.16,8128.87,8.4745,394,38.78,23.2059,0
643.19,1590.84,1402.95,552.05,2388.12,9054.98,47.65,520.91,2388.16,8132.0,8.4871,395,38.75,23.1456,0
642.99,1587.6,1418.25,552.8,2388.15,9052.23,47.44,521.34,2388.14,8132.73,8.4655,394,38.69,23.3569,0
643.11,1590.66,1410.86,553.44,2388.14,9057.6,47.49,521.6,2388.14,8130.49,8.4724,394,38.76,23.1946,0
642.98,1595.98,1410.77,552.78,2388.13,9051.41,47.62,521.14,2388.13,8128.2,8.4721,394,38.81,23.3551,0
643.15,1590.25,1416.07,552.51,2388.16,9049.77,47.79,520.93,2388.15,8131.71,8.4583,394,38.76,23.3043,0
642.9,1589.88,1410.86,553.27,2388.17,9051.29,47.67,521.04,2388.11,8127.38,8.4788,393,38.59,23.2557,0
642.87,1597.22,1409.09,552.99,2388.11,9055.36,47.74,520.61,2388.1,8130.92,8.4798,395,38.71,23.2625,0
643.1,1593.12,1414.18,553.73,2388.19,9053.79,47.95,520.78,2388.19,8128.59,8.4209,394,38.83,23.2317,0
643.48,1595.84,1410.73,552.35,2388.12,9055.15,47.63,520.53,2388.14,8133.46,8.4349,394,38.75,23.2762,0
643.51,1592.55,1414.56,552.02,2388.16,9049.71,47.61,521.25,2388.19,8131.21,8.464,394,38.59,23.1785,0
643.36,1592.36,1414.99,553.3,2388.17,9056.58,47.76,520.93,2388.19,8127.31,8.4751,394,38.49,23.2055,0
643.08,1602.27,1410.78,553.27,2388.11,9061.19,47.87,521.19,2388.19,8129.42,8.4462,393,38.64,23.1884,0
642.86,1592.32,1414.62,552.5,2388.17,9056.01,47.49,520.79,2388.18,8136.19,8.4592,395,38.67,23.269,0
642.92,1590.62,1419.23,553.01,2388.12,9044.89,47.6,520.54,2388.19,8129.26,8.4982,394,38.65,23.2834,0
643.11,1589.52,1412.41,553.03,2388.15,9060.11,47.55,520.32,2388.17,8134.06,8.4568,394,38.69,23.2224,0
642.9,1595.64,1422.23,553.62,2388.2,9049.1,47.64,520.97,2388.14,8132.97,8.4647,391,38.48,23.2529,0
643.13,1592.83,1415.11,552.65,2388.21,9060.1,47.71,520.39,2388.2,8132.4,8.4797,394,38.82,23.2799,0
643.34,1598.27,1416.52,552.74,2388.18,9050.4,47.74,521.14,2388.16,8132.1,8.4341,395,38.75,23.1822,0
643.24,1588.55,1414.91,553.81,2388.19,9056.65,47.76,520.99,2388.18,8127.56,8.4222,394,38.68,23.2659,0
643.03,1594.63,1415.43,552.66,2388.16,9050.87,47.84,520.54,2388.14,8130.54,8.4879,395,38.78,23.1621,0
642.87,1595.38,1413.07,552.58,2388.19,9047.1,47.66,520.73,2388.22,8126.85,8.4685,395,38.73,23.2651,0
642.55,1595.89,1416.63,552.05,2388.2,9051.55,47.75,520.59,2388.17,8125.75,8.4614,394,38.65,23.2851,0
642.9,1597.07,1422.22,552.09,2388.17,9057.76,47.75,520.24,2388.16,8132.31,8.455,394,38.54,23.1727,0
643.18,1593.42,1418.62,552.02,2388.14,9051.39,47.64,520.5,2388.19,8136.74,8.4823,394,38.51,23.1145,0
643.45,1596.12,1418.25,552.0,2388.16,9058.33,47.9,520.5,2388.2,8131.45,8.4778,395,38.67,23.2029,0
643.69,1600.99,1415.1,552.9,2388.15,9051.01,47.68,520.67,2388.14,8124.82,8.4877,395,38.56,23.1629,0
642.74,1596.68,1421.33,552.41,2388.16,9053.03,47.92,520.57,2388.22,8132.74,8.4668,393,38.6,23.2084,0
642.79,1589.93,1413.03,552.76,2388.2,9054.54,47.72,520.64,2388.17,8133.92,8.486,394,38.62,23.1834,0
643.16,1596.17,1411.73,552.38,2388.23,9050.62,47.77,520.47,2388.2,8129.93,8.4896,394,38.62,23.1722,0
643.45,1594.78,1418.41,553.03,2388.16,9057.7,47.96,520.66,2388.19,8128.5,8.5144,395,38.62,23.242,0
643.0,1593.2,1412.75,552.13,2388.21,9058.81,47.87,520.49,2388.18,8129.55,8.4394,397,38.84,23.2398,0
643.3,1600.93,1419.12,552.41,2388.16,9052.86,47.94,521.02,2388.18,8133.11,8.51,394,38.43,23.1726,0
643.18,1597.69,1417.59,551.65,2388.25,9050.79,47.87,520.22,2388.17,8133.93,8.4864,395,38.64,23.125,0
643.43,1594.82,1410.37,552.11,2388.14,9060.29,47.9,520.93,2388.17,8127.31,8.4701,394,38.41,23.2149,0
643.2,1603.27,1414.31,551.95,2388.2,9055.86,47.77,520.5,2388.25,8132.49,8.4582,393,38.56,23.2728,0
643.07,1599.03,1420.17,552.41,2388.21,9052.9,48.06,520.61,2388.18,8128.68,8.4649,393,38.66,23.0967,0
642.97,1594.65,1419.25,551.66,2388.19,9053.52,47.79,520.04,2388.22,8128.28,8.5041,395,38.6,23.1501,0
643.01,1594.32,1423.07,552.51,2388.22,9055.63,47.99,520.87,2388.18,8128.28,8.4866,395,38.52,23.1761,0
643.33,1594.2,1415.71,552.2,2388.19,9055.5,48.01,520.44,2388.19,8124.9,8.4874,396,38.69,23.1258,0
643.61,1594.1,1421.26,552.72,2388.21,9058.69,47.97,520.36,2388.26,8127.21,8.4939,396,38.45,23.1684,0
643.49,1596.31,1424.51,551.71,2388.21,9050.41,47.93,520.94,2388.18,8130.95,8.4698,395,38.64,23.1885,0
643.46,1597.1,1422.95,552.05,2388.22,9054.02,48.03,519.77,2388.22,8130.24,8.5058,395,38.66,23.1745,0
643.2,1600.07,1422.14,551.7,2388.23,9045.97,47.95,520.36,2388.2,8130.33,8.4874,395,38.5,23.0865,0
643.25,1592.41,1423.0,551.38,2388.26,9051.55,48.01,520.18,2388.2,8126.7,8.4419,396,38.54,23.043,0
643.44,1602.4,1425.55,551.72,2388.23,9059.81,47.88,520.22,2388.23,8132.35,8.5021,395,38.63,23.1031,0
642.96,1598.41,1420.2,551.87,2388.23,9060.07,48.07,519.93,2388.25,8131.58,8.4888,396,38.41,23.1321,0
643.44,1604.51,1424.57,551.58,2388.23,9058.46,47.87,520.76,2388.21,8129.64,8.5274,396,38.86,23.0991,0
643.55,1595.98,1429.64,551.55,2388.23,9060.39,48.08,519.86,2388.2,8127.58,8.4979,395,38.5,23.1401,0
643.03,1598.15,1423.94,552.15,2388.22,9052.52,48.12,520.5,2388.21,8129.99,8.4805,395,38.59,23.1968,0
643.24,1596.66,1425.52,552.1,2388.3,9058.96,47.9,520.01,2388.24,8127.52,8.4631,393,38.67,23.1932,0
643.29,1604.68,1426.83,552.6,2388.29,9061.3,48.05,519.76,2388.2,8124.77,8.5077,397,38.51,23.1551,0
643.27,1598.58,1425.76,551.77,2388.24,9061.7,48.15,519.91,2388.26,8128.57,8.4752,396,38.31,23.0834,1
643.77,1599.79,1432.24,551.84,2388.28,9063.89,48.07,520.52,2388.24,8128.1,8.5183,397,38.33,23.1688,1
643.51,1601.65,1421.6,551.59,2388.24,9054.66,48.1,520.6,2388.27,8129.37,8.498,397,38.4,23.1373,1
643.93,1595.92,1422.2,551.66,2388.31,9064.58,48.12,520.14,2388.27,8132.69,8.5325,395,38.38,23.1142,1
643.22,1603.35,1427.07,551.82,2388.22,9063.98,48.03,519.58,2388.29,8130.19,8.5626,397,38.66,23.1499,1
643.58,1597.26,1424.4,551.72,2388.27,9049.13,48.12,520.51,2388.25,8133.24,8.5085,397,38.49,23.0826,1
643.52,1600.25,1426.59,551.33,2388.3,9058.38,48.12,519.48,2388.26,8136.45,8.5117,396,38.23,23.2024,1
643.71,1598.78,1425.41,551.41,2388.31,9058.02,48.17,520.53,2388.25,8127.93,8.5116,397,38.62,23.1106,1
644.07,1598.2,1431.62,551.45,2388.32,9060.28,48.08,519.49,2388.25,8124.49,8.4708,396,38.37,23.1147,1
643.76,1603.61,1431.6,550.78,2388.27,9057.35,48.02,519.22,2388.27,8129.57,8.5071,397,38.37,23.0965,1
643.32,1604.16,1431.69,551.26,2388.26,9059.37,48.19,519.71,2388.36,8127.93,8.5169,397,38.32,22.9071,2
642.17,1587.9,1403.12,554.0,2388.07,9066.64,47.1,522.08,2388.0,8146.09,8.403,391,39.08,23.3594,0
642.0,1583.5,1394.49,554.09,2387.96,9059.99,47.17,522.26,2388.03,8144.87,8.4018,392,38.93,23.5059,0
642.43,1587.55,1399.37,554.49,2388.05,9068.46,47.37,522.32,2388.01,8141.34,8.4485,390,38.82,23.3265,0
642.79,1587.68,1403.17,553.99,2388.05,9063.2,47.26,522.6,2387.97,8146.51,8.4061,393,39.0,23.4368,0
642.49,1579.15,1398.93,553.73,2388.02,9059.16,47.35,521.71,2387.99,8146.21,8.4659,393,38.82,23.364,0
642.65,1583.39,1403.43,554.83,2388.06,9060.0,47.15,522.07,2388.05,8138.36,8.3908,391,38.92,23.3192,0
642.71,1582.08,1401.82,553.9,2388.09,9051.18,47.06,522.48,2388.0,8144.22,8.4266,392,38.89,23.4144,0
642.37,1591.51,1403.71,553.78,2387.97,9070.06,47.25,521.91,2387.99,8143.16,8.4075,391,38.95,23.3935,0
642.05,1584.67,1400.66,554.07,2388.04,9062.91,47.32,522.16,2388.02,8140.55,8.4071,392,38.94,23.5244,0
642.36,1593.63,1404.16,553.85,2388.04,9068.35,47.47,521.96,2388.03,8146.51,8.41,392,38.99,23.2652,0
642.58,1586.85,1398.8,554.66,2388.03,9064.46,47.33,522.34,2388.05,8142.67,8.3771,392,38.98,23.3489,0
642.61,1589.01,1395.95,554.08,2388.04,9070.02,47.23,522.46,2388.01,8148.23,8.4139,392,38.85,23.4507,0
642.54,1583.57,1406.37,554.01,2387.99,9060.8,47.27,521.95,2388.04,8142.55,8.4126,394,38.8,23.4197,0
642.44,1591.83,1396.63,554.16,2388.06,9065.31,47.26,522.18,2388.03,8143.19,8.4313,391,38.98,23.3812,0
641.95,1585.53,1400.18,553.82,2388.03,9069.69,47.34,522.35,2388.06,8146.39,8.3905,392,38.85,23.4346,0
642.19,1591.68,1400.99,554.38,2388.04,9063.71,47.52,521.62,2388.03,8138.79,8.4051,391,39.01,23.3267,0
642.07,1588.87,1403.73,554.54,2388.02,9071.82,47.41,521.76,2388.04,8137.4,8.4259,392,38.81,23.3594,0
642.42,1591.25,1397.63,554.09,2388.01,9068.1,47.19,522.07,2388.01,8144.2,8.4163,393,38.86,23.4568,0
642.69,1585.85,1395.7,554.14,2388.02,9064.97,47.26,521.89,2388.01,8147.39,8.4354,392,39.09,23.3865,0
642.37,1587.49,1398.86,554.34,2388.08,9065.66,47.13,521.69,2388.08,8144.84,8.4135,392,39.13,23.3214,0
642.28,1591.12,1398.91,554.48,2388.01,9066.81,47.26,522.13,2388.02,8140.61,8.3914,391,39.0,23.3588,0
642.15,1582.61,1397.73,554.3,2388.04,9060.34,47.07,521.87,2388.02,8145.95,8.3933,392,38.9,23.2522,0
642.4,1589.02,1397.58,554.03,2388.06,9063.61,47.25,521.77,2388.07,8141.79,8.4247,392,38.86,23.3984,0
642.3,1588.03,1408.87,555.07,2388.0,9064.8,47.25,522.15,2388.07,8148.24,8.3969,392,39.0,23.4527,0
642.06,1585.43,1401.12,554.12,2388.05,9060.62,47.28,522.41,2388.01,8145.21,8.3795,392,38.84,23.3955,0
642.3,1588.92,1400.68,554.67,2388.1,9064.13,47.56,521.77,2388.04,8149.87,8.3807,392,39.02,23.3911,0
642.03,1590.31,1401.05,554.24,2388.08,9066.94,47.32,521.63,2387.99,8146.69,8.4146,393,38.94,23.3673,0
642.01,1587.34,1400.39,553.03,2388.06,9063.63,47.28,521.63,2388.0,8145.09,8.4249,393,38.91,23.3878,0
642.74,1587.78,1397.77,554.34,2388.01,9066.63,47.18,522.52,2388.07,8141.6,8.4287,392,39.16,23.3126,0
642.6,1585.12,1403.37,553.54,2388.0,9052.18,47.37,522.17,2388.02,8138.63,8.4284,393,38.9,23.3928,0
642.52,1590.29,1403.23,554.57,2388.01,9063.78,47.31,521.91,2388.01,8144.82,8.408,393,38.85,23.426,0
642.03,1589.62,1407.47,553.35,2388.04,9063.74,47.29,522.17,2388.04,8142.12,8.3844,391,39.14,23.3081,0
642.56,1581.33,1406.88,553.72,2388.06,9063.2,47.28,522.08,2387.99,8144.38,8.4602,392,39.01,23.2799,0
641.62,1587.05,1405.23,554.27,2388.03,9056.15,47.25,522.05,2388.0,8150.91,8.414,392,38.87,23.3871,0
642.22,1586.2,1401.04,554.52,2387.99,9061.93,47.37,522.26,2388.07,8149.02,8.4339,393,38.93,23.2939,0
642.49,1590.94,1407.83,554.28,2388.01,9060.37,47.24,521.7,2388.04,8145.12,8.4116,392,39.0,23.2791,0
641.96,1589.53,1391.9,554.41,2388.05,9054.24,47.24,522.0,2388.03,8148.96,8.3999,392,39.1,23.3709,0
642.64,1590.99,1403.92,554.41,2388.04,9062.29,47.36,522.18,2388.08,8144.05,8.4231,394,38.97,23.4177,0
642.36,1588.79,1407.39,554.43,2388.0,9067.18,47.32,522.14,2388.04,8142.88,8.4425,392,38.92,23.3965,0
642.34,1581.68,1396.83,554.05,2388.06,9059.43,47.26,521.76,2388.02,8145.0,8.4201,394,38.94,23.5132,0
642.6,1587.39,1407.93,554.18,2388.06,9064.1,47.37,522.25,2388.02,8143.5,8.436,390,38.88,23.3587,0
643.26,1586.45,1408.61,554.07,2388.06,9064.75,47.28,522.39,2388.05,8138.11,8.4103,392,39.1,23.4542,0
641.84,1589.08,1405.49,554.26,2388.05,9062.2,47.13,521.86,2388.03,8141.11,8.4227,394,39.07,23.3482,0
642.05,1587.93,1402.84,554.55,2388.05,9069.5,47.11,522.09,2387.99,8148.92,8.401,390,39.0,23.3801,0
642.61,1587.72,1397.75,554.03,2388.05,9067.01,47.13,522.12,2388.03,8141.39,8.4133,393,38.91,23.3466,0
642.04,1585.95,1403.61,554.54,2388.06,9061.18,47.57,522.14,2388.03,8144.0,8.4453,392,38.79,23.3287,0
642.37,1587.39,1404.69,553.58,2388.03,9056.42,47.29,522.24,2388.06,8143.99,8.4129,394,38.98,23.4506,0
642.41,1583.04,1407.63,553.47,2388.0,9065.83,47.4,521.99,2388.03,8142.25,8.3916,395,39.06,23.3988,0
642.05,1591.53,1405.48,554.14,2388.07,9057.89,47.23,521.37,2388.03,8148.84,8.4254,393,38.87,23.3605,0
642.19,1588.34,1400.57,553.66,2388.01,9064.85,47.25,521.52,2388.02,8141.43,8.4201,394,39.01,23.3177,0
642.24,1587.1,1404.95,553.75,2388.1,9061.01,47.47,522.56,2387.97,8145.11,8.4279,393,39.01,23.3056,0
642.62,1588.96,1401.6,553.86,2388.07,9066.67,47.28,522.09,2388.0,8136.07,8.4314,391,39.04,23.1962,0
642.41,1588.59,1402.16,554.01,2388.08,9064.1,47.41,521.84,2388.02,8143.15,8.4309,391,38.98,23.4453,0
642.44,1582.24,1400.91,554.02,2388.05,9066.28,47.49,521.7,2388.05,8141.15,8.3712,392,38.9,23.4548,0
642.11,1588.14,1400.03,553.89,2388.03,9068.77,47.32,521.66,2388.06,8143.96,8.4187,393,38.66,23.5099,0
642.6,1585.77,1405.08,555.09,2388.08,9061.05,47.29,521.75,2388.06,8142.83,8.4316,394,39.04,23.3128,0
642.83,1589.13,1405.98,554.13,2387.97,9061.08,47.43,521.48,2388.05,8144.91,8.4469,392,38.92,23.2483,0
642.3,1584.08,1402.37,553.96,2388.04,9061.72,47.29,521.49,2388.06,8144.77,8.403,392,38.75,23.3011,0
642.49,1587.03,1402.82,554.33,2388.05,9067.53,47.44,522.35,2388.01,8139.9,8.4218,392,38.85,23.3302,0
642.42,1584.66,1400.81,553.86,2388.02,9057.66,47.45,521.94,2388.05,8143.0,8.3957,393,38.86,23.3398,0
642.76,1588.77,1400.3,553.82,2388.05,9067.82,47.56,521.69,2388.08,8142.72,8.4141,393,39.06,23.3946,0
642.3,1587.58,1404.53,553.62,2388.06,9063.23,47.21,521.82,2388.08,8143.81,8.4003,393,38.94,23.3958,0
642.7,1589.25,1408.4,554.72,2388.06,9057.11,47.38,521.89,2387.99,8141.17,8.4265,394,38.85,23.3199,0
642.98,1583.03,1399.33,553.98,2388.07,9057.35,47.45,521.52,2388.08,8141.11,8.3952,393,38.83,23.4016,0
642.6,1587.32,1405.48,553.88,2388.09,9062.61,47.28,521.69,2388.11,8137.22,8.4181,393,38.81,23.2913,0
642.44,1588.16,1401.97,554.22,2388.01,9060.68,47.27,521.29,2388.05,8144.87,8.4125,391,38.94,23.2961,0
643.06,1590.24,1399.31,553.73,2388.02,9063.73,47.24,521.68,2388.05,8141.02,8.4111,395,38.86,23.3732,0
642.05,1584.76,1401.1,553.97,2388.09,9061.01,47.35,522.0,2388.04,8141.58,8.4018,393,38.82,23.4338,0
642.63,1587.1,1403.09,554.0,2388.03,9064.86,47.51,521.63,2388.06,8148.0,8.391,391,38.9,23.3073,0
642.33,1581.31,1408.91,553.4,2388.11,9060.35,47.5,521.94,2388.03,8143.88,8.4536,394,39.0,23.2243,0
642.82,1587.68,1404.28,554.18,2388.05,9067.71,47.53,521.72,2388.05,8147.25,8.4344,393,38.89,23.264,0
642.45,1585.23,1392.9,553.58,2388.02,9055.98,47.5,522.06,2388.09,8141.67,8.3822,392,38.88,23.3387,0
642.76,1585.22,1409.77,554.61,2388.04,9058.6,47.46,521.9,2388.06,8141.55,8.4179,394,38.89,23.4315,0
642.53,1584.05,1412.74,553.49,2388.12,9062.94,47.44,521.22,2388.07,8140.01,8.4445,392,38.76,23.298,0
642.32,1580.22,1408.82,554.21,2388.1,9065.89,47.34,522.0,2388.07,8141.92,8.4288,393,38.87,23.3155,0
643.02,1591.79,1408.74,554.26,2388.06,9061.65,47.37,521.38,2388.08,8144.63,8.4114,392,38.96,23.3752,0
642.61,1590.02,1406.8,553.45,2388.04,9065.32,47.43,521.44,2388.08,8143.56,8.4604,391,38.74,23.3101,0
642.63,1586.0,1401.77,553.58,2388.07,9065.92,47.45,521.89,2388.0,8144.74,8.47,392,38.96,23.3571,0
642.49,1584.61,1404.53,553.23,2388.03,9065.63,47.31,522.04,2388.07,8143.56,8.3857,392,39.11,23.4013,0
642.84,1577.14,1406.36,553.97,2388.11,9065.99,47.4,521.37,2388.05,8142.24,8.4437,392,38.84,23.2933,0
642.72,1594.25,1401.01,553.45,2388.1,9056.38,47.29,521.71,2388.07,8138.23,8.4197,392,38.95,23.2721,0
642.84,1591.47,1409.12,553.98,2388.1,9067.19,47.3,522.04,2388.01,8146.68,8.4696,394,38.84,23.3519,0
642.0,1586.13,1413.19,553.66,2388.08,9052.4,47.49,521.78,2388.1,8138.78,8.4678,394,38.97,23.2967,0
642.36,1588.31,1405.4,553.83,2388.12,9060.4,47.48,522.0,2388.03,8138.51,8.4399,393,38.89,23.3512,0
642.4,1596.31,1403.32,553.91,2388.11,9055.59,47.47,521.83,2388.11,8144.72,8.4139,393,38.97,23.3813,0
642.24,1588.61,1405.03,553.21,2388.07,9061.67,47.47,521.38,2388.07,8138.01,8.447,394,38.9,23.301,0
642.62,1590.12,1403.86,552.96,2388.08,9058.94,47.49,521.34,2388.11,8137.7,8.4497,393,38.82,23.3841,0
642.95,1588.05,1402.62,553.01,2388.13,9069.31,47.45,521.51,2388.04,8138.1,8.4622,392,38.8,23.2387,0
642.04,1593.09,1402.91,553.28,2388.11,9062.74,47.41,521.94,2388.06,8139.57,8.4235,392,38.94,23.4134,0
642.61,1596.86,1408.4,553.15,2388.08,9057.84,47.55,521.51,2388.12,8138.95,8.4494,392,38.92,23.385,0
642.94,1594.11,1403.93,553.49,2388.11,9059.44,47.47,521.6,2388.14,8135.01,8.4436,392,38.79,23.2728,0
642.58,1593.2,1406.97,553.33,2388.16,9062.68,47.63,522.23,2388.08,8136.91,8.4103,394,38.92,23.3384,0
642.97,1589.27,1399.15,553.66,2388.07,9062.54,47.61,521.66,2388.03,8144.87,8.4642,393,38.72,23.3162,0
642.55,1585.82,1403.16,553.13,2388.09,9060.93,47.48,521.99,2388.08,8137.7,8.4246,392,38.86,23.4483,0
642.26,1591.32,1409.64,553.99,2388.13,9068.19,47.45,521.0,2388.06,8140.14,8.3932,392,38.85,23.2966,0
642.97,1592.25,1407.47,553.06,2388.1,9059.73,47.55,521.33,2388.05,8145.16,8.4211,393,38.77,23.3446,0
642.2,1591.7,1406.53,553.12,2388.08,9064.65,47.54,521.37,2388.11,8140.95,8.4557,392,38.91,23.2572,0
643.07,1598.05,1410.35,553.76,2388.11,9055.52,47.52,521.21,2388.12,8143.74,8.4629,394,38.82,23.2879,0
642.66,1590.34,1409.81,552.8,2388.18,9058.85,47.46,521.1,2388.16,8140.75,8.4142,394,38.89,23.1994,0
642.95,1588.97,1409.36,553.51,2388.05,9063.59,47.72,521.28,2388.07,8137.55,8.454,394,38.72,23.2554,0
642.9,1593.97,1405.44,553.05,2388.09,9060.88,47.66,521.31,2388.05,8137.13,8.4723,394,38.75,23.2844,0
642.97,1592.7,1406.76,553.24,2388.07,9063.3,47.22,521.68,2388.1,8132.97,8.4587,393,38.8,23.2367,0
642.78,1592.28,1406.72,552.61,2388.11,9061.25,47.66,521.14,2388.11,8142.47,8.4627,394,38.86,23.3045,0
642.97,1592.97,1406.05,553.34,2388.18,9054.68,47.56,521.47,2388.16,8138.0,8.4624,392,38.86,23.3497,0
643.01,1594.98,1414.26,553.07,2388.11,9062.02,47.54,521.15,2388.1,8140.4,8.4555,393,38.85,23.2629,0
642.82,1591.46,1404.18,553.11,2388.08,9056.9,47.7,521.0,2388.14,8140.38,8.4453,393,38.73,23.2973,0
643.1,1580.73,1413.42,553.62,2388.11,9055.24,47.46,520.96,2388.08,8142.23,8.4454,394,38.8,23.3416,0
642.89,1593.46,1407.23,554.31,2388.07,9055.48,47.51,521.39,2388.14,8142.4,8.4457,393,38.83,23.2695,0
